layer,head,method,k,n_bits_per_dim,bits_per_vector,budget,eff_rank_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
33,1,subspace_adaptive,31,8,248,2bit_budget,31,252.33379323647404,12.531532555555936,6.8649443792723135,1.0273184687136592,0.46484375
33,1,full_dim,128,4,512,4bit_budget,31,25.657245339712635,4.0044244529553294,0.7700824037296309,0.32979647347522467,0.84375
33,1,subspace_k64_fixed,64,8,512,4bit_budget,31,78.37869386446964,6.95979894850993,2.614296975070409,0.6324269762045203,0.6796875
33,1,subspace_adaptive,31,17,527,4bit_budget,31,252.19997757861248,12.5275690198977,6.869810130946097,1.025948742415762,0.47265625
33,2,full_dim,128,2,256,2bit_budget,33,638.0754048833161,19.891079712375387,9.2280611678407,1.1383298214349225,0.42578125
33,2,subspace_k64_fixed,64,4,256,2bit_budget,33,154.4136197286373,9.763880154897773,4.419986110542216,0.7902182436054208,0.60546875
33,2,subspace_adaptive,33,8,264,2bit_budget,33,271.33565801947225,12.92248606441954,6.505799085387492,0.9706648608130147,0.515625
33,2,full_dim,128,4,512,4bit_budget,33,25.17334405456367,3.9335901164964273,0.641012486019215,0.28556287443298756,0.8671875
33,2,subspace_k64_fixed,64,8,512,4bit_budget,33,129.77525841847515,8.935498999381501,3.7870277349872272,0.7139263981534364,0.63671875
33,2,subspace_adaptive,33,16,528,4bit_budget,33,271.17894024010604,12.91915452605458,6.488909425521007,0.9659308089171692,0.5234375
33,3,full_dim,128,2,256,2bit_budget,48,231.57671823999038,11.982943090672027,8.90740805075347,1.290905123415564,0.33984375
33,3,subspace_k64_fixed,64,4,256,2bit_budget,48,100.19486036852815,7.810150356001705,4.976181050664925,1.0296230092382688,0.48046875
33,3,subspace_adaptive,48,5,240,2bit_budget,48,121.55412338102789,8.609658069570845,6.210446674225983,1.1711930072879444,0.4140625
33,3,full_dim,128,4,512,4bit_budget,48,9.370652968746544,2.403454586624008,0.5061297918598654,0.37207344749487836,0.8203125
33,3,subspace_k64_fixed,64,8,512,4bit_budget,48,92.73954959632522,7.502856476402748,4.457982367834485,1.0169167232787595,0.46875
33,3,subspace_adaptive,48,11,528,4bit_budget,48,119.5773887886248,8.53751570228918,5.859808088702663,1.1246734452089615,0.43359375
33,4,full_dim,128,2,256,2bit_budget,46,233.53518201630538,12.01500064858293,8.421112469103262,1.1886918983512085,0.40234375
33,4,subspace_k64_fixed,64,4,256,2bit_budget,46,89.7449613776206,7.422725057385028,3.4001723862376014,0.738216596531634,0.63671875
33,4,subspace_adaptive,46,6,276,2bit_budget,46,122.40900282655574,8.63925139850122,4.5369693365122234,0.9174508337109373,0.53515625
33,4,full_dim,128,4,512,4bit_budget,46,9.137531462647832,2.3753894493227516,0.37739923810501314,0.30169284109534816,0.8515625
33,4,subspace_k64_fixed,64,8,512,4bit_budget,46,80.71849377565735,7.03435034583382,3.0583198042702673,0.7651480162923948,0.6171875
33,4,subspace_adaptive,46,11,506,4bit_budget,46,121.64394686541561,8.610109274937356,4.526152966717354,0.9141959340164424,0.54296875
33,5,full_dim,128,2,256,2bit_budget,28,1171.9628500919348,26.861218285607187,10.957790855139038,1.165989104593983,0.421875
33,5,subspace_k64_fixed,64,4,256,2bit_budget,28,166.62328544166672,10.141267705842502,3.3535129318762134,0.5686232238494848,0.7109375
33,5,subspace_adaptive,28,9,252,2bit_budget,28,445.83246350842194,16.50662313573874,6.1840202137586235,0.8586901438068387,0.5703125
33,5,full_dim,128,4,512,4bit_budget,28,46.593057077440584,5.362296659471596,1.0939465428554482,0.3555775954844802,0.81640625
33,5,subspace_k64_fixed,64,8,512,4bit_budget,28,118.13005886302587,8.531613413294464,2.1274452306721656,0.47721644985762046,0.75390625
33,5,subspace_adaptive,28,18,504,4bit_budget,28,445.59612571668896,16.50209297868125,6.1585019268052985,0.8568196217323689,0.56640625
33,6,full_dim,128,2,256,2bit_budget,42,103.58265734152715,7.922876397627661,6.663898630666262,1.1628920504432485,0.41796875
33,6,subspace_k64_fixed,64,4,256,2bit_budget,42,28.465906749197117,4.175120720990945,2.105383553272396,0.8420146573185499,0.56640625
33,6,subspace_adaptive,42,6,252,2bit_budget,42,46.13624835377678,5.310529135179085,3.63826534142245,0.951116646770743,0.5
33,6,full_dim,128,4,512,4bit_budget,42,3.957709404778983,1.5600755945965317,0.38867717121061923,0.35642532958817114,0.796875
33,6,subspace_k64_fixed,64,8,512,4bit_budget,42,24.554281562922757,3.8640555937802437,1.7671391975762298,0.7331223405183407,0.625
33,6,subspace_adaptive,42,12,504,4bit_budget,42,45.96688250187827,5.302402922541621,3.6136104811576524,0.9528175047992614,0.52734375
33,7,full_dim,128,2,256,2bit_budget,47,207.70655577697727,11.296570650943227,8.386464774109456,1.2531865084332974,0.37109375
33,7,subspace_k64_fixed,64,4,256,2bit_budget,47,79.84037380974233,6.982341322409568,3.9643771549796436,0.9171254856901518,0.53515625
33,7,subspace_adaptive,47,5,235,2bit_budget,47,100.13895963542751,7.819063440618951,5.387147255732771,1.0461144444656496,0.49609375
33,7,full_dim,128,4,512,4bit_budget,47,8.008048598784715,2.2221856742831183,0.4065770503943039,0.3043383975209586,0.8671875
33,7,subspace_k64_fixed,64,8,512,4bit_budget,47,72.59395052049129,6.657474202920243,3.7838717372644384,0.9541186203077903,0.50390625
33,7,subspace_adaptive,47,11,517,4bit_budget,47,98.25989328300582,7.74372752216903,5.213562337102381,1.0334841717794498,0.49609375
34,0,full_dim,128,2,256,2bit_budget,49,345.9271266650064,14.618330276307894,11.765428198223622,1.3906480041112652,0.3046875
34,0,subspace_k64_fixed,64,4,256,2bit_budget,49,140.414409606679,9.300093144075653,5.571986595899391,1.0526384907768112,0.46484375
34,0,subspace_adaptive,49,5,245,2bit_budget,49,181.61434717568022,10.56140683861505,7.119932948062091,1.1527143841571608,0.421875
34,0,full_dim,128,4,512,4bit_budget,49,14.161558919188947,2.949603875669326,0.7661199065784277,0.4003026652184006,0.78515625
34,0,subspace_k64_fixed,64,8,512,4bit_budget,49,128.81362625800472,8.905832483771356,5.265016121781186,1.0059045325284992,0.48828125
34,0,subspace_adaptive,49,10,490,4bit_budget,49,178.06051261413262,10.460130034826538,6.915798130077386,1.1281229195452496,0.42578125
34,1,full_dim,128,2,256,2bit_budget,32,2355.535116123011,38.24961762494789,11.392513493928142,1.1281631189793457,0.4453125
34,1,subspace_k64_fixed,64,4,256,2bit_budget,32,384.6998624665292,15.50645335804016,4.735405158688432,0.6249962477992104,0.6953125
34,1,subspace_adaptive,32,8,256,2bit_budget,32,1028.7874890848625,25.18520268672237,8.548494585083798,1.0030868319930257,0.49609375
34,1,full_dim,128,4,512,4bit_budget,32,94.89461155904984,7.700307862487933,1.8703140705953367,0.3951390897837171,0.79296875
34,1,subspace_k64_fixed,64,8,512,4bit_budget,32,309.8522808674202,13.853404545680874,3.769528175025215,0.523819097920865,0.74609375
34,1,subspace_adaptive,32,16,512,4bit_budget,32,1028.885601116514,25.18877479395865,8.54636238614193,0.9967364571304294,0.50390625
34,2,full_dim,128,2,256,2bit_budget,30,2084.990342434361,35.99013843030996,11.3036459884154,1.1467467443169364,0.421875
34,2,subspace_k64_fixed,64,4,256,2bit_budget,30,344.65258870373196,14.575727636925736,4.091196897355534,0.5943370741670895,0.6953125
34,2,subspace_adaptive,30,9,270,2bit_budget,30,936.955201318323,23.98211510572621,8.34719724590128,0.9619750288726301,0.515625
34,2,full_dim,128,4,512,4bit_budget,30,81.96171248432319,7.1242495751933195,1.1807847342383497,0.263639510520733,0.8671875
34,2,subspace_k64_fixed,64,8,512,4bit_budget,30,253.349479174555,12.463148396318108,2.682149770765594,0.48309697809383834,0.7421875
34,2,subspace_adaptive,30,17,510,4bit_budget,30,936.4569419157918,23.97666014035533,8.354551905329853,0.9651247585872644,0.515625
34,3,full_dim,128,2,256,2bit_budget,34,2169.065044243807,36.71250057875082,11.981716291645132,1.2352640388447003,0.38671875
34,3,subspace_k64_fixed,64,4,256,2bit_budget,34,427.7965420083428,16.26573519616236,4.957412379698763,0.7144111469826223,0.6484375
34,3,subspace_adaptive,34,8,272,2bit_budget,34,872.813446521997,23.24418638970382,8.387908292924687,0.9891578983301469,0.50390625
34,3,full_dim,128,4,512,4bit_budget,34,87.07236940826068,7.376577484173087,1.4358392491321306,0.372279095839571,0.8046875
34,3,subspace_k64_fixed,64,8,512,4bit_budget,34,347.844562621508,14.6171329280778,3.8014057225268196,0.5968230973917024,0.70703125
34,3,subspace_adaptive,34,15,510,4bit_budget,34,872.615827879938,23.23804573467882,8.387173016937961,0.9911149400352104,0.5078125
34,4,full_dim,128,2,256,2bit_budget,41,631.9934973271404,19.609861287330084,12.106905243169756,1.3141112280804885,0.34765625
34,4,subspace_k64_fixed,64,4,256,2bit_budget,41,207.00204527021037,11.22636780499288,6.5770692812968665,0.9791501700203127,0.515625
34,4,subspace_adaptive,41,6,246,2bit_budget,41,279.02648328875716,13.06852955864548,7.763827937670121,1.14393651273824,0.421875
34,4,full_dim,128,4,512,4bit_budget,41,26.086621709681207,3.992049769011171,0.6674404232026192,0.33260428254497487,0.82421875
34,4,subspace_k64_fixed,64,8,512,4bit_budget,41,185.66919565262856,10.620586234060688,5.662811331926061,0.9191460725390718,0.53515625
34,4,subspace_adaptive,41,12,492,4bit_budget,41,277.4832705172262,13.036360914612763,7.689875380410898,1.1236442678801688,0.44140625
34,5,full_dim,128,2,256,2bit_budget,31,3749.761332913851,48.34467638112869,14.239077317436099,1.3648237661707898,0.32421875
34,5,subspace_k64_fixed,64,4,256,2bit_budget,31,636.4158755016896,19.872698413817098,5.604009334706609,0.7170806348259917,0.640625
34,5,subspace_adaptive,31,8,248,2bit_budget,31,1460.083884689975,29.904264182102487,8.30723091786647,0.9195635787721435,0.53515625
34,5,full_dim,128,4,512,4bit_budget,31,154.9774424531317,9.77258900531874,1.793348956956995,0.34935391290080375,0.81640625
34,5,subspace_k64_fixed,64,8,512,4bit_budget,31,530.6768474677934,18.118203662641136,4.765667115116277,0.6112060412365414,0.69921875
34,5,subspace_adaptive,31,17,527,4bit_budget,31,1459.0482310210323,29.89172108766291,8.320925975011994,0.9102678311064532,0.546875
34,6,full_dim,128,2,256,2bit_budget,41,702.0190299594021,20.85769717265726,10.894763557431967,1.1871251590664644,0.41015625
34,6,subspace_k64_fixed,64,4,256,2bit_budget,41,200.31646887169762,11.122446642008587,5.161746070027662,0.817274179534541,0.58984375
34,6,subspace_adaptive,41,6,246,2bit_budget,41,324.2433614479011,14.10463091666759,7.643270296250265,1.0259601022519507,0.484375
34,6,full_dim,128,4,512,4bit_budget,41,28.169471399885992,4.180486178118056,0.645026712966295,0.29011341752134645,0.8515625
34,6,subspace_k64_fixed,64,8,512,4bit_budget,41,176.02610154876248,10.3820335633001,4.481166318483734,0.7401605679485967,0.6328125
34,6,subspace_adaptive,41,12,492,4bit_budget,41,323.38008552644897,14.084551971143355,7.653496532702376,1.0270034475022607,0.484375
34,7,full_dim,128,2,256,2bit_budget,26,3096.7352091719704,43.732277785314146,11.340198881715331,1.086632481122721,0.4609375
34,7,subspace_k64_fixed,64,4,256,2bit_budget,26,422.7481365416235,16.108202988297226,3.2476509213805995,0.5156063336087331,0.74609375
34,7,subspace_adaptive,26,10,260,2bit_budget,26,1203.8231970231855,26.974193388716166,7.471041687867513,0.867549287582605,0.56640625
34,7,full_dim,128,4,512,4bit_budget,26,122.12671984328838,8.684465223414135,1.8513660039192048,0.33745272586422315,0.8359375
34,7,subspace_k64_fixed,64,8,512,4bit_budget,26,303.88776177924126,13.575640000956255,2.8977444429326287,0.49968420572217337,0.74609375
34,7,subspace_adaptive,26,20,520,4bit_budget,26,1203.5617702823674,26.97171590936646,7.466363405179045,0.8666385967595113,0.56640625
35,0,full_dim,128,2,256,2bit_budget,33,3889.9089315317533,48.85341351874333,13.432055277913848,1.2916730707156447,0.3515625
35,0,subspace_k64_fixed,64,4,256,2bit_budget,33,640.8891910671348,19.78749883809494,5.741125854132649,0.6706466746390923,0.66796875
35,0,subspace_adaptive,33,8,264,2bit_budget,33,1613.9309873821546,31.456533358958968,9.270056808494093,1.0008498034159743,0.50390625
35,0,full_dim,128,4,512,4bit_budget,33,149.30948968420125,9.594954338364076,1.5353290974858367,0.287434561047367,0.8515625
35,0,subspace_k64_fixed,64,8,512,4bit_budget,33,492.70403557995166,17.31857918292956,4.4842051313923985,0.5716340979848427,0.7109375
35,0,subspace_adaptive,33,16,528,4bit_budget,33,1613.194969718431,31.44877252253148,9.254851179531594,1.006575214605245,0.49609375
35,1,full_dim,128,2,256,2bit_budget,33,2680.596372147603,40.70182121560785,13.426992563975682,1.3030439226645554,0.3515625
35,1,subspace_k64_fixed,64,4,256,2bit_budget,33,440.0122450083992,16.459581058213693,4.241466432437332,0.6292689819989818,0.67578125
35,1,subspace_adaptive,33,8,264,2bit_budget,33,1097.2159306942926,26.03159966241644,8.157283568670085,0.958928032435731,0.5234375
35,1,full_dim,128,4,512,4bit_budget,33,106.54962681849166,8.133336833197276,1.6087661425139015,0.35027957982771984,0.80859375
35,1,subspace_k64_fixed,64,8,512,4bit_budget,33,339.5827915384562,14.410684036974208,3.9840146713952613,0.5861132103223725,0.703125
35,1,subspace_adaptive,33,16,528,4bit_budget,33,1096.5429342580078,26.02266100972004,8.161771120544223,0.9636134416246368,0.51953125
35,2,full_dim,128,2,256,2bit_budget,33,2588.2682855530225,40.05470725957221,12.662874709100233,1.2195692587688165,0.3828125
35,2,subspace_k64_fixed,64,4,256,2bit_budget,33,487.160470837259,17.373872308603573,5.3128105585429655,0.6893696807741496,0.65234375
35,2,subspace_adaptive,33,8,264,2bit_budget,33,1120.2702427537643,26.24737300204666,9.22759471923275,0.9976068602742363,0.49609375
35,2,full_dim,128,4,512,4bit_budget,33,103.53226346945772,8.03814687644117,1.5995151499630982,0.3572214773835016,0.82421875
35,2,subspace_k64_fixed,64,8,512,4bit_budget,33,403.3033626257686,15.722423055135685,4.379887368969619,0.5876331058383824,0.69921875
35,2,subspace_adaptive,33,16,528,4bit_budget,33,1119.0214790605387,26.23396622446495,9.244877642917869,1.002279636721278,0.49609375
35,3,full_dim,128,2,256,2bit_budget,33,3157.151850173297,44.26037098708987,13.447448706628863,1.3242647530480638,0.3359375
35,3,subspace_k64_fixed,64,4,256,2bit_budget,33,651.8079504397583,19.999013770307567,6.787933945368289,0.767866132507076,0.62109375
35,3,subspace_adaptive,33,8,264,2bit_budget,33,1272.392488607702,28.043016371781338,8.738819615192014,0.9276619741949753,0.54296875
35,3,full_dim,128,4,512,4bit_budget,33,138.20436106553825,9.256067488912155,1.6839181145244007,0.3536075421075914,0.81640625
35,3,subspace_k64_fixed,64,8,512,4bit_budget,33,532.6262043402623,18.026266003638938,5.796659778630533,0.688042603482304,0.66015625
35,3,subspace_adaptive,33,16,528,4bit_budget,33,1271.3954295882031,28.03161468116481,8.726735669452566,0.9273035833392231,0.5390625
35,4,full_dim,128,2,256,2bit_budget,37,1051.3622460564206,25.433636920906395,10.743965554411757,1.1569836397022046,0.42578125
35,4,subspace_k64_fixed,64,4,256,2bit_budget,37,236.1722673179313,12.032089786160077,5.606094947880104,0.8286178470142861,0.58203125
35,4,subspace_adaptive,37,7,259,2bit_budget,37,432.92616159887706,16.278564424766124,7.2106198948795885,0.958054068774518,0.5234375
35,4,full_dim,128,4,512,4bit_budget,37,39.039182856703384,4.892931943399078,0.6548720825883616,0.30275001829245407,0.84765625
35,4,subspace_k64_fixed,64,8,512,4bit_budget,37,197.97493779907813,11.059717599158382,4.82899763254064,0.7740438593909538,0.609375
35,4,subspace_adaptive,37,14,518,4bit_budget,37,432.5918525314199,16.270913276445924,7.223279309972006,0.9577878149389187,0.5234375
35,5,full_dim,128,2,256,2bit_budget,50,670.6164943189198,20.366131040313384,10.552676965566693,1.2644636526419006,0.3671875
35,5,subspace_k64_fixed,64,4,256,2bit_budget,50,271.5828870187233,12.97594066461129,7.07318854703219,0.9802271675018306,0.5078125
35,5,subspace_adaptive,50,5,250,2bit_budget,50,345.2524111269073,14.610683082200552,8.582032830528346,1.0990944468168107,0.44140625
35,5,full_dim,128,4,512,4bit_budget,50,26.351207429828555,4.046875300951707,0.9426532627368127,0.34829731398156627,0.81640625
35,5,subspace_k64_fixed,64,8,512,4bit_budget,50,245.28314077256232,12.33007907186494,6.596025998919163,0.9228679160464944,0.53515625
35,5,subspace_adaptive,50,10,500,4bit_budget,50,340.5559701192343,14.505577650328416,8.451415470950263,1.0813780805076392,0.4609375
35,6,full_dim,128,2,256,2bit_budget,34,2218.2563581702334,37.102334275439084,12.95144386431531,1.2849749892622637,0.36328125
35,6,subspace_k64_fixed,64,4,256,2bit_budget,34,383.0359312006668,15.385707104760506,4.9375810359441665,0.6678133959363155,0.66796875
35,6,subspace_adaptive,34,8,272,2bit_budget,34,925.1313818483586,23.966224604254805,8.579208285701023,0.9653657663054591,0.51171875
35,6,full_dim,128,4,512,4bit_budget,34,88.45725500092892,7.418044260825001,1.8799075978660644,0.4472534668818309,0.765625
35,6,subspace_k64_fixed,64,8,512,4bit_budget,34,286.29301198546773,13.283189980515807,4.296355444258928,0.6361352352635744,0.6875
35,6,subspace_adaptive,34,15,510,4bit_budget,34,924.9348227257217,23.964436179624368,8.595969117008806,0.9651586597711692,0.51171875
35,7,full_dim,128,2,256,2bit_budget,35,2176.431943203418,36.61015786392274,10.579963972896106,1.109748647484305,0.453125
35,7,subspace_k64_fixed,64,4,256,2bit_budget,35,606.4908652688039,19.26647079807784,6.562790693382789,0.8130917005472504,0.58203125
35,7,subspace_adaptive,35,7,245,2bit_budget,35,1055.7933755420936,25.44284877880652,9.372654012932708,1.0384639449656328,0.46875
35,7,full_dim,128,4,512,4bit_budget,35,89.20913876305428,7.423345425455252,1.1651817794089214,0.3409829660142588,0.81640625
35,7,subspace_k64_fixed,64,8,512,4bit_budget,35,529.7754676770963,18.017079110434835,5.848185710116824,0.7793353153488762,0.59375
35,7,subspace_adaptive,35,15,525,4bit_budget,35,1054.5301610118584,25.424617268617283,9.393383480266623,1.0424981149757138,0.46875
36,0,full_dim,128,2,256,2bit_budget,41,4611.703653935612,53.44073804606391,12.432099480533378,1.1715389861364294,0.4140625
36,0,subspace_k64_fixed,64,4,256,2bit_budget,41,1442.0934429988783,29.737362257279944,8.445357818244682,0.9249019974191437,0.53515625
