layer,head,method,k,n_bits,bits_per_vector,eff_rank_K_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
0,2,subspace_k64,64,8,512,7.0,1.5157569969635964e-06,0.000902763579132972,7.571996235600358e-07,0.0009022048519733843,0.68359375
0,2,full_dim,128,8,1024,7.0,3.5281276492410076e-09,4.3269286303665145e-05,1.7622212305866465e-09,4.3214253574717786e-05,0.98046875
0,2,subspace_k16,16,64,1024,7.0,0.00032836637772093013,0.014133154596976179,3.699048221146397e-05,0.006143362512925781,0.0
0,2,subspace_k32,32,32,1024,7.0,0.00038940803163997574,0.01455116923864823,0.00011504842920542256,0.011423813045185128,0.0
0,2,subspace_k48,48,21,1008,7.0,2.1642221669895608e-06,0.0010767319102205283,1.0811315103908253e-06,0.0010760608029639206,0.6171875
0,2,subspace_k64,64,16,1024,7.0,1.520630534538463e-06,0.0009032656633132039,7.596381623276953e-07,0.0009027427210622969,0.68359375
0,3,full_dim,128,2,256,14.0,1.783328985214787e-05,0.0031375995240272834,8.889195239300881e-06,0.0031313749702580867,0.3671875
0,3,subspace_k16,16,16,256,14.0,7.191715172674503e-06,0.001961707524759199,3.5923035624179776e-06,0.001960576645304348,0.53125
0,3,subspace_k32,32,8,256,14.0,3.727964701431799e-06,0.0014386860463752047,1.8563191237977713e-06,0.0014367753299614893,0.67578125
0,3,subspace_k48,48,5,240,14.0,2.6891957675594136e-06,0.0012043612183102667,1.3407123219132767e-06,0.0012026727191089812,0.67578125
0,3,subspace_k64,64,4,256,14.0,2.2604697593567634e-06,0.0011145619660476772,1.1231710303216504e-06,0.0011124415257636412,0.703125
0,3,full_dim,128,4,512,14.0,7.255880174851859e-07,0.0006271683095007569,3.6159890128668343e-07,0.0006261498383321918,0.80859375
0,3,subspace_k16,16,32,512,14.0,0.0002130895318603926,0.011133371654060014,7.499181416679949e-05,0.009177123729082963,0.0
0,3,subspace_k32,32,16,512,14.0,3.7161924944831838e-06,0.0014370672157086356,1.8504431755544097e-06,0.0014351501151460442,0.671875
0,3,subspace_k48,48,11,528,14.0,2.5429426036291137e-06,0.0011666965364906133,1.2667683130839302e-06,0.0011643684842254627,0.70703125
0,3,subspace_k64,64,8,512,14.0,1.66092613396304e-06,0.0009525122479644157,8.25193220776196e-07,0.000949363551537259,0.7578125
0,3,full_dim,128,8,1024,14.0,2.4111799157790396e-09,3.654344160500508e-05,1.2014297250672479e-09,3.647615101289307e-05,0.9921875
0,3,subspace_k16,16,64,1024,14.0,0.00023867945171764267,0.012119512276449517,2.5543415894490995e-05,0.005143565464608105,0.00390625
0,3,subspace_k32,32,32,1024,14.0,0.0006205474148900619,0.018565569110621467,7.751236523087712e-05,0.0093023534310651,0.0
0,3,subspace_k48,48,21,1008,14.0,2.5422978867226914e-06,0.0011664881292077467,1.2664204462579276e-06,0.0011641507084881638,0.70703125
0,3,subspace_k64,64,16,1024,14.0,1.6583721337150475e-06,0.0009515401173005505,8.239775778327007e-07,0.000948585606258827,0.7578125
0,4,full_dim,128,2,256,8.0,3.885573421961209e-05,0.00469361473227531,1.9405271199235362e-05,0.004693009651485395,0.37890625
0,4,subspace_k16,16,16,256,8.0,7.717021009555304e-06,0.002074940761470828,3.837077511547833e-06,0.0020701645553567703,0.51171875
0,4,subspace_k32,32,8,256,8.0,4.641213447573008e-06,0.0015974199268346237,2.3121371484884872e-06,0.001594570492482863,0.62109375
0,4,subspace_k48,48,5,240,8.0,2.8053860334168113e-06,0.001246911937049849,1.3993201431307567e-06,0.001245614380775929,0.69921875
0,4,subspace_k64,64,4,256,8.0,3.024273645759931e-06,0.001314640891798911,1.502243999496496e-06,0.001311039067528959,0.75390625
0,4,full_dim,128,4,512,8.0,1.9455382775717897e-06,0.0010374130186255699,9.68038038984941e-07,0.0010344486671868026,0.75
0,4,subspace_k16,16,32,512,8.0,0.0007510047247303579,0.02092075083118877,0.0001775435636610256,0.014273527906735122,0.0
0,4,subspace_k32,32,16,512,8.0,4.643245672517896e-06,0.0015975929698317398,2.313086935694664e-06,0.0015946959151842488,0.6328125
0,4,subspace_k48,48,11,528,8.0,2.5118202101591076e-06,0.001179049856757723,1.2531408104241218e-06,0.001177278647662355,0.69921875
0,4,subspace_k64,64,8,512,8.0,1.586878406689194e-06,0.0009449080938715851,7.880627443202806e-07,0.0009415176971062321,0.765625
0,4,full_dim,128,8,1024,8.0,6.604128977024129e-09,6.115361904445043e-05,3.2821125663359357e-09,6.0930785841705654e-05,0.98828125
0,4,subspace_k16,16,64,1024,8.0,0.0009539152664698532,0.024316387310519577,5.795047298093199e-05,0.007683405944843865,0.0
0,4,subspace_k32,32,32,1024,8.0,0.0005787717204906647,0.01814752755290501,0.0001916640847754721,0.014914711356333321,0.00390625
0,4,subspace_k48,48,21,1008,8.0,2.5107528576179217e-06,0.0011789063964572424,1.2525984147040591e-06,0.0011771402141936855,0.69921875
0,4,subspace_k64,64,16,1024,8.0,1.5873660806241458e-06,0.0009457871630923088,7.888950073933357e-07,0.0009426500819199374,0.7578125
0,5,full_dim,128,2,256,12.0,2.773812189921814e-05,0.003990052945534811,1.3834506330912473e-05,0.003983115078395641,0.38671875
0,5,subspace_k16,16,16,256,12.0,7.906774243412279e-06,0.0021375054877489945,3.915300413570217e-06,0.0021284595936998897,0.46875
0,5,subspace_k32,32,8,256,12.0,4.92913673873755e-06,0.0016862238984710247,2.4509771046370373e-06,0.0016810343225831803,0.59375
0,5,subspace_k48,48,5,240,12.0,3.540765335777862e-06,0.001429327175145253,1.7639096520374486e-06,0.0014273523063807099,0.67578125
0,5,subspace_k64,64,4,256,12.0,3.155761001505109e-06,0.0013469969463565886,1.5746627971261122e-06,0.0013447612324078023,0.6796875
0,5,full_dim,128,4,512,12.0,1.091977871043001e-06,0.0007981709887540998,5.455202770640958e-07,0.0007977649311426392,0.796875
0,5,subspace_k16,16,32,512,12.0,0.0006533897929797371,0.01958047707612484,0.00014449688793436601,0.012773973742845121,0.0
0,5,subspace_k32,32,16,512,12.0,4.927068492271271e-06,0.0016856491613073052,2.4497495517102705e-06,0.001680185097964212,0.59765625
0,5,subspace_k48,48,11,528,12.0,3.305199042866977e-06,0.0013851245646472215,1.6476171381531275e-06,0.0013832494051694369,0.6875
0,5,subspace_k64,64,8,512,12.0,2.016477847966594e-06,0.0010787532654407991,1.005127890355125e-06,0.0010767766379470725,0.7734375
0,5,full_dim,128,8,1024,12.0,3.491993560430575e-09,4.494756673044094e-05,1.738934447369482e-09,4.486955603835198e-05,0.984375
0,5,subspace_k16,16,64,1024,12.0,0.0008734019888899225,0.023591979728072074,4.902561530876351e-05,0.0071418502623177785,0.0
0,5,subspace_k32,32,32,1024,12.0,0.0006804687319581569,0.01977637666035873,0.00015180119029793075,0.013115144249709446,0.0
0,5,subspace_k48,48,21,1008,12.0,3.3047548441084835e-06,0.0013849162205940213,1.6473982137175634e-06,0.0013830504998787758,0.68359375
0,5,subspace_k64,64,16,1024,12.0,2.0093781386553933e-06,0.0010776219824950688,1.0015433425791e-06,0.0010755121831035833,0.76953125
0,6,full_dim,128,2,256,15.0,1.883607860461914e-05,0.0031566691441495282,9.393568588125579e-06,0.0031485898906945843,0.25
0,6,subspace_k16,16,16,256,15.0,7.441466270912422e-06,0.0019897528698434057,3.7071489148277492e-06,0.001985140161156791,0.34375
0,6,subspace_k32,32,8,256,15.0,3.3935540326950525e-06,0.0013686884781311584,1.6900646997606397e-06,0.0013657213531606325,0.50390625
0,6,subspace_k48,48,5,240,15.0,2.4251674385411045e-06,0.0011508447124780083,1.2109501327072292e-06,0.001150009184796174,0.60546875
0,6,subspace_k64,64,4,256,15.0,2.301522476789275e-06,0.001122765323287008,1.1457703271680591e-06,0.0011194168977247533,0.609375
0,6,full_dim,128,4,512,15.0,8.113282413300515e-07,0.0006671626103450006,4.048764003198036e-07,0.0006664896903601349,0.71875
0,6,subspace_k16,16,32,512,15.0,0.00019620816708043918,0.010772449240333375,6.982956056672025e-05,0.008900184858452318,0.0
0,6,subspace_k32,32,16,512,15.0,3.3912724761857413e-06,0.001367795330328256,1.6887628039899931e-06,0.0013648045148256475,0.50390625
0,6,subspace_k48,48,11,528,15.0,2.423414624174194e-06,0.0011442473531468628,1.2095309370486035e-06,0.0011435522199677967,0.59765625
0,6,subspace_k64,64,8,512,15.0,1.6245957799578728e-06,0.0009343713093082097,8.100280760442277e-07,0.0009334765259714692,0.6875
0,6,full_dim,128,8,1024,15.0,2.68921654085299e-09,3.814752020134036e-05,1.3299778346543146e-09,3.798282914902906e-05,0.97265625
0,6,subspace_k16,16,64,1024,15.0,0.00021274910081135008,0.011504041073204217,2.0395547617017613e-05,0.004653382028764627,0.03515625
0,6,subspace_k32,32,32,1024,15.0,0.00027002069383644863,0.012712271139278518,6.72627881063784e-05,0.008859755722713976,0.0
0,6,subspace_k48,48,21,1008,15.0,2.4223588393150244e-06,0.0011440536825149884,1.2089924830550624e-06,0.0011433612788098334,0.6015625
0,6,subspace_k64,64,16,1024,15.0,1.6111572324168971e-06,0.0009314397300577695,8.033821824856633e-07,0.000930567099047667,0.68359375
0,7,full_dim,128,2,256,13.0,2.550441166320117e-05,0.003632684935610856,1.2705986696670777e-05,0.0036227542613255486,0.1796875
0,7,subspace_k16,16,16,256,13.0,9.751388324178601e-06,0.0022713574433291597,4.805451039694323e-06,0.002252476227164452,0.36328125
0,7,subspace_k32,32,8,256,13.0,5.842469337334748e-06,0.0017481536778702765,2.903248702560715e-06,0.0017403076484555132,0.44140625
0,7,subspace_k48,48,5,240,13.0,4.815184435954025e-06,0.0015627785833774248,2.355218507998633e-06,0.001540589015643397,0.4921875
0,7,subspace_k64,64,4,256,13.0,3.325294746987059e-06,0.001326714202487966,1.6367418444782554e-06,0.0013173703606411582,0.5078125
0,7,full_dim,128,4,512,13.0,1.2001302941907183e-06,0.0007805492416794524,5.924308537561322e-07,0.0007759289628630403,0.73828125
0,7,subspace_k16,16,32,512,13.0,0.0003368141375566444,0.014024475117794281,0.00010162252829817506,0.010765722528630579,0.0
0,7,subspace_k32,32,16,512,13.0,5.838090852488192e-06,0.0017474314922088035,2.9012233178824555e-06,0.001739770880792513,0.45703125
0,7,subspace_k48,48,11,528,13.0,4.448513422527221e-06,0.0015164207099065065,2.179620306097561e-06,0.001496939825344192,0.51953125
0,7,subspace_k64,64,8,512,13.0,2.6365016900799727e-06,0.001170046844516727,1.287008770840982e-06,0.001157108487437396,0.57421875
0,7,full_dim,128,8,1024,13.0,4.4079395599830545e-09,4.7894949415218046e-05,2.1981881699125713e-09,4.7803132098866225e-05,0.9921875
0,7,subspace_k16,16,64,1024,13.0,0.00031146650046486827,0.01377361870767046,3.092520735374216e-05,0.005687688676672391,0.0
0,7,subspace_k32,32,32,1024,13.0,0.0005392718243044407,0.017559410643934265,9.830491035069924e-05,0.01052177979182602,0.0
0,7,subspace_k48,48,21,1008,13.0,4.448679119121404e-06,0.0015163939172528251,2.179789097242261e-06,0.0014969339847073176,0.51953125
0,7,subspace_k64,64,16,1024,13.0,2.633488302802444e-06,0.0011683239133139238,1.2861168606017543e-06,0.001155981252090003,0.5859375
1,0,full_dim,128,2,256,27.0,4.61207902575495e-05,0.005308478826462548,2.2988029486180584e-05,0.005298347628701143,0.39453125
1,0,subspace_k16,16,16,256,27.0,3.682999039016202e-05,0.004655118740093351,1.7934402330716324e-05,0.004607139501399479,0.43359375
1,0,subspace_k32,32,8,256,27.0,1.905904545712188e-05,0.003376419510754546,9.328452906462718e-06,0.0033454586928752653,0.5078125
1,0,subspace_k48,48,5,240,27.0,1.1108802910918388e-05,0.002585864151745612,5.451364658467985e-06,0.002558096390785073,0.61328125
1,0,subspace_k64,64,4,256,27.0,7.4595243719813934e-06,0.002125867025537188,3.6766793789998337e-06,0.002107313579492548,0.64453125
1,0,full_dim,128,4,512,27.0,1.7656348967828002e-06,0.0010337267817856356,8.803105228706102e-07,0.0010321229559917273,0.86328125
1,0,subspace_k16,16,32,512,27.0,0.0007569435421478155,0.021587733171754536,0.00021262536337347907,0.016102653605587935,0.0
1,0,subspace_k32,32,16,512,27.0,1.9051327089716834e-05,0.003376180143088053,9.323688436779282e-06,0.003345053794832946,0.5078125
1,0,subspace_k48,48,11,528,27.0,1.082061361310069e-05,0.002549941778894219,5.3063137302698765e-06,0.002522285227833411,0.60546875
1,0,subspace_k64,64,8,512,27.0,5.566536928256098e-06,0.001832883816147745,2.742417216847e-06,0.0018176350509327187,0.70703125
1,0,full_dim,128,8,1024,27.0,6.306960655209065e-09,6.179073579055177e-05,3.144979118279375e-09,6.166696254960419e-05,0.984375
1,0,subspace_k16,16,64,1024,27.0,0.0008289887924050903,0.02309835860814699,7.894272309611974e-05,0.009574889546831009,0.01171875
1,0,subspace_k32,32,32,1024,27.0,0.001147845040160589,0.02657895906308742,0.0002445963249503449,0.017210126755000235,0.0
1,0,subspace_k48,48,21,1008,27.0,1.0819784478315247e-05,0.0025498023911711323,5.305990526988519e-06,0.002522154074110017,0.60546875
1,0,subspace_k64,64,16,1024,27.0,5.572073087850032e-06,0.0018334800669667583,2.7443484415699363e-06,0.001817913737451939,0.69921875
1,1,full_dim,128,2,256,14.0,2.7554272114180344e-05,0.003980433945218718,1.3747961068579499e-05,0.003976011537596628,0.3125
1,1,subspace_k16,16,16,256,14.0,9.662680768385118e-06,0.0023648962564625717,4.775305930193507e-06,0.002351098930051685,0.453125
1,1,subspace_k32,32,8,256,14.0,4.167994429897739e-06,0.0015736700783001605,2.06668309390615e-06,0.001567502717089351,0.62890625
1,1,subspace_k48,48,5,240,14.0,2.5349995313186254e-06,0.001224868458009679,1.2499580850270307e-06,0.0012156018304407433,0.671875
1,1,subspace_k64,64,4,256,14.0,2.6633489664256298e-06,0.0012452357573430354,1.3140732922533293e-06,0.0012374379885547438,0.71484375
1,1,full_dim,128,4,512,14.0,1.0654156971274356e-06,0.0007917416996042857,5.318781287855509e-07,0.0007911338296105449,0.81640625
1,1,subspace_k16,16,32,512,14.0,0.001251249641846103,0.027713140542617688,0.00012453607125700975,0.01210420957689438,0.0
1,1,subspace_k32,32,16,512,14.0,4.164173735111039e-06,0.0015726998113456182,2.064623673887218e-06,0.00156647440366564,0.62890625
1,1,subspace_k48,48,11,528,14.0,2.3250130351157967e-06,0.0011752412914917054,1.1448890452780057e-06,0.0011661761835593785,0.69921875
1,1,subspace_k64,64,8,512,14.0,1.5256597653479297e-06,0.0009506279777836035,7.56287231322065e-07,0.0009459712017414466,0.73828125
1,1,full_dim,128,8,1024,14.0,4.006452477126221e-09,4.833314364854495e-05,1.9986434478039553e-09,4.828912842954568e-05,0.9921875
1,1,subspace_k16,16,64,1024,14.0,0.0022334086636508228,0.0381821906557106,3.82308515039039e-05,0.006560734128986599,0.0
1,1,subspace_k32,32,32,1024,14.0,0.0008088917616137786,0.0219577547115552,0.00012176728946449814,0.011946763470841535,0.0
1,1,subspace_k48,48,21,1008,14.0,2.324447755087798e-06,0.0011751143840360082,1.1446614426642808e-06,0.0011660684611999243,0.69921875
1,1,subspace_k64,64,16,1024,14.0,1.5198971393043554e-06,0.0009490630481364202,7.534568351802759e-07,0.0009445497005764624,0.73828125
1,2,full_dim,128,2,256,14.0,3.150252858150308e-05,0.004312564582129563,1.5720230707761535e-05,0.004308600211328683,0.484375
1,2,subspace_k16,16,16,256,14.0,1.240501531828397e-05,0.0026853367859256466,6.173938475369697e-06,0.002678469961001618,0.5234375
1,2,subspace_k32,32,8,256,14.0,7.1302035671292105e-06,0.0020245919004869698,3.5479972874294395e-06,0.0020182990072874474,0.58984375
1,2,subspace_k48,48,5,240,14.0,3.927219468755962e-06,0.0015115377463509733,1.945084966285674e-06,0.001503455715913623,0.76953125
1,2,subspace_k64,64,4,256,14.0,3.4261180088312013e-06,0.0014156871727565759,1.6994128550660338e-06,0.00141107369839217,0.78515625
1,2,full_dim,128,4,512,14.0,1.299488411203746e-06,0.0008773879351116798,6.488856611427325e-07,0.0008764253952009316,0.87890625
1,2,subspace_k16,16,32,512,14.0,0.0009282689422305698,0.02265292055953986,0.00022500925372419863,0.016172167302952553,0.0
1,2,subspace_k32,32,16,512,14.0,7.1235558817977215e-06,0.0020237324347424975,3.544844191521625e-06,0.002017577078817014,0.58984375
1,2,subspace_k48,48,11,528,14.0,3.6052332723819308e-06,0.001438775635796567,1.7876921894066501e-06,0.0014325504094607371,0.7578125
1,2,subspace_k64,64,8,512,14.0,2.1213158788426717e-06,0.001098719643382112,1.05503506904598e-06,0.0010960722449818295,0.86328125
1,2,full_dim,128,8,1024,14.0,4.486725709782009e-09,5.0949184931322164e-05,2.204137930477693e-09,5.049313654751233e-05,0.984375
1,2,subspace_k16,16,64,1024,14.0,0.001288732003184596,0.028048650047169568,7.421823015648298e-05,0.008983438395287095,0.0
1,2,subspace_k32,32,32,1024,14.0,0.0006179913719662994,0.018828120886418845,0.0002186861510633288,0.015996510874999523,0.0
1,2,subspace_k48,48,21,1008,14.0,3.6072971661124642e-06,0.0014390871231724513,1.788758535425955e-06,0.0014329015899672832,0.7578125
1,2,subspace_k64,64,16,1024,14.0,2.1180585216479886e-06,0.0010979948877873557,1.053233011636093e-06,0.0010951116255531802,0.85546875
1,3,full_dim,128,2,256,10.0,3.059877377896825e-05,0.004171785923540663,1.527498659906903e-05,0.0041675784508445664,0.33984375
1,3,subspace_k16,16,16,256,10.0,9.444517227549137e-06,0.002307023166822377,4.6615993432823926e-06,0.0022912671663795283,0.52734375
1,3,subspace_k32,32,8,256,10.0,4.038666336521109e-06,0.0015127248719919073,1.9997358325976466e-06,0.0015060254499112214,0.625
1,3,subspace_k48,48,5,240,10.0,2.1682008020522492e-06,0.0011041734638634164,1.0805423114481337e-06,0.0011018171061821218,0.72265625
1,3,subspace_k64,64,4,256,10.0,2.8226672717153207e-06,0.0012520142101443924,1.4052488498272153e-06,0.0012491923256628898,0.72265625
1,3,full_dim,128,4,512,10.0,1.2186357122004978e-06,0.0008336337737348399,6.081275198058594e-07,0.0008324302278199894,0.7890625
1,3,subspace_k16,16,32,512,10.0,0.0006219464710481945,0.01910770793020386,0.0001506048583777791,0.0131397967877038,0.0
1,3,subspace_k32,32,16,512,10.0,4.031506313045263e-06,0.001512068618481589,1.9963760609304547e-06,0.001505212280100779,0.62890625
1,3,subspace_k48,48,11,528,10.0,1.9063473782159235e-06,0.001026252278737037,9.495426257610242e-07,0.0010233910442238375,0.71484375
1,3,subspace_k64,64,8,512,10.0,1.1398357385891511e-06,0.0008067585273637117,5.631780136902344e-07,0.0008023193098001404,0.7890625
1,3,full_dim,128,8,1024,10.0,3.7500151970119e-09,4.60292912374116e-05,1.8661999376529802e-09,4.591726654830928e-05,0.99609375
1,3,subspace_k16,16,64,1024,10.0,0.0007024643213051629,0.02073505464608869,4.063145407479649e-05,0.00657801907450431,0.0
1,3,subspace_k32,32,32,1024,10.0,0.0009160510709469489,0.022956913080733422,0.00014717606825323342,0.01290809411580017,0.0
1,3,subspace_k48,48,21,1008,10.0,1.9050805231681716e-06,0.0010259573537081527,9.488903205100333e-07,0.0010230804862392498,0.71875
1,3,subspace_k64,64,16,1024,10.0,1.1285250102833803e-06,0.0008033017289399673,5.575209713913111e-07,0.0007985024420747062,0.7890625
1,4,full_dim,128,2,256,11.0,3.9874418250212904e-05,0.004761678917925758,1.9894921438656644e-05,0.004757929126369318,0.3359375
1,4,subspace_k16,16,16,256,11.0,1.1115648411192885e-05,0.0025120696961574884,5.424667495931352e-06,0.0024872027973871086,0.52734375
1,4,subspace_k32,32,8,256,11.0,6.863037624324422e-06,0.0019643372686314717,3.331557032207664e-06,0.0019396399731883142,0.5859375
1,4,subspace_k48,48,5,240,11.0,3.4365829523893127e-06,0.001404324883418401,1.7008119170660798e-06,0.001399544687757443,0.671875
1,4,subspace_k64,64,4,256,11.0,3.7373083216309987e-06,0.0014655992983861165,1.8658089602383854e-06,0.00146427948476691,0.6796875
1,4,full_dim,128,4,512,11.0,1.6036519418338392e-06,0.0009693792874825428,7.963384593631469e-07,0.0009657676173826456,0.76171875
1,4,subspace_k16,16,32,512,11.0,0.0010121886661057405,0.02428197041388411,0.00019348269605234665,0.014767826722297053,0.0
1,4,subspace_k32,32,16,512,11.0,6.860506932315853e-06,0.0019644747222349965,3.3304904789367305e-06,0.0019392942754479009,0.58203125
1,4,subspace_k48,48,11,528,11.0,3.0786472976852513e-06,0.0013300069023532684,1.5183701069281992e-06,0.0013239363589989694,0.69921875
1,4,subspace_k64,64,8,512,11.0,2.189445464578072e-06,0.0011018311794367855,1.0914397412953493e-06,0.0010997258822521673,0.7578125
1,4,full_dim,128,8,1024,11.0,5.992288283904077e-09,5.8369265560190906e-05,2.987955961360228e-09,5.832712455058795e-05,0.98046875
1,4,subspace_k16,16,64,1024,11.0,0.0017807333558297837,0.03365433320873115,5.714934294784145e-05,0.007945967391744187,0.0
1,4,subspace_k32,32,32,1024,11.0,0.0011490200503332208,0.02624680705824301,0.00018646239598638098,0.014751544824706152,0.0
1,4,subspace_k48,48,21,1008,11.0,3.0772784503141405e-06,0.0013297492995447407,1.5177150977348446e-06,0.001323657376279512,0.703125
1,4,subspace_k64,64,16,1024,11.0,2.1949698906067454e-06,0.0011028083428972597,1.0941202303726845e-06,0.0011006258449274954,0.75390625
1,5,full_dim,128,2,256,18.0,3.200846915025416e-05,0.004372820869590236,1.59640428030009e-05,0.004365682465044667,0.35546875
1,5,subspace_k16,16,16,256,18.0,1.2522105554198054e-05,0.0027325379279371227,6.222985804558646e-06,0.00272449773776827,0.39453125
1,5,subspace_k32,32,8,256,18.0,7.574804509256842e-06,0.002102029349513709,3.753514849884829e-06,0.0020950379350884694,0.51953125
1,5,subspace_k48,48,5,240,18.0,4.443329485804253e-06,0.0016227247903039337,2.2076777178739517e-06,0.001616706604221337,0.62109375
1,5,subspace_k64,64,4,256,18.0,3.648898857683731e-06,0.0014616783458474922,1.8034725604323614e-06,0.0014531652011007946,0.67578125
1,5,full_dim,128,4,512,18.0,1.2258438656798104e-06,0.0008596894608248016,6.113541080620516e-07,0.0008584255300447535,0.7734375
1,5,subspace_k16,16,32,512,18.0,0.0009358979616749321,0.02374340972796305,0.0002062696927852578,0.015750860523257162,0.0
1,5,subspace_k32,32,16,512,18.0,7.568548887035623e-06,0.0021010814040080547,3.7508832685678956e-06,0.0020941520811627572,0.51953125
1,5,subspace_k48,48,11,528,18.0,4.208014867140721e-06,0.0015768214011402243,2.0886841577691534e-06,0.0015704524329298395,0.6328125
1,5,subspace_k64,64,8,512,18.0,2.6217750728131083e-06,0.001236659273068924,1.2963265167986325e-06,0.0012298628409403288,0.69921875
1,5,full_dim,128,8,1024,18.0,4.691054487920388e-09,5.284645231336335e-05,2.342166670541194e-09,5.2812969423638297e-05,0.9765625
1,5,subspace_k16,16,64,1024,18.0,0.0014191092366803012,0.02987515339171271,7.035293824724354e-05,0.008954640807926429,0.0
1,5,subspace_k32,32,32,1024,18.0,0.0008508365182406318,0.022173694841560874,0.0002132602841437169,0.01593280129333812,0.0
1,5,subspace_k48,48,21,1008,18.0,4.208051753154208e-06,0.001576819216879269,2.0886792807741214e-06,0.0015704372629623427,0.6328125
1,5,subspace_k64,64,16,1024,18.0,2.62041576151014e-06,0.0012364347935514136,1.2956376513335118e-06,0.0012296361797347203,0.703125
1,6,full_dim,128,2,256,14.0,4.363264656682817e-05,0.005042596174179639,2.173971748646989e-05,0.00503279180008848,0.44140625
1,6,subspace_k16,16,16,256,14.0,1.4645688051816742e-05,0.002891227759783793,7.260939424036715e-06,0.002872886176723486,0.60546875
1,6,subspace_k32,32,8,256,14.0,7.581225855594572e-06,0.0021120137723598105,3.7188970122236487e-06,0.0020861377929366114,0.67578125
1,6,subspace_k48,48,5,240,14.0,5.261051445804538e-06,0.0017606937146869475,2.593961917386125e-06,0.0017479123473437951,0.71484375
1,6,subspace_k64,64,4,256,14.0,4.847595753667484e-06,0.001670600604075995,2.3966079883570386e-06,0.0016611931030482059,0.75
1,6,full_dim,128,4,512,14.0,1.7184550044736415e-06,0.0010076066916423084,8.572575219030484e-07,0.0010068383891098636,0.80078125
1,6,subspace_k16,16,32,512,14.0,0.0013146735818745378,0.028387335700899706,0.00025742986680812917,0.017522915383495992,0.0
1,6,subspace_k32,32,16,512,14.0,7.567014215085575e-06,0.002109326649837969,3.7132441847089137e-06,0.0020839740710792737,0.67578125
1,6,subspace_k48,48,11,528,14.0,4.919935570750737e-06,0.0017025156973675469,2.414401119807332e-06,0.001687036803787225,0.73046875
1,6,subspace_k64,64,8,512,14.0,2.936413581681928e-06,0.001316753102585672,1.44623817038958e-06,0.0013061344192499518,0.76953125
1,6,full_dim,128,8,1024,14.0,5.993959176513882e-09,5.9880351442474775e-05,2.976158360765779e-09,5.968331196419472e-05,0.9921875
1,6,subspace_k16,16,64,1024,14.0,0.0019506430291219377,0.035795641485767596,8.14494750914924e-05,0.009427148424443723,0.0
1,6,subspace_k32,32,32,1024,14.0,0.0013071105162233913,0.02767765843096979,0.00027233479132180604,0.017861791003395758,0.0
1,6,subspace_k48,48,21,1008,14.0,4.920971433159925e-06,0.0017027020110768044,2.4148469312224273e-06,0.001687218623913367,0.73046875
1,6,subspace_k64,64,16,1024,14.0,2.943825170912091e-06,0.0013180063861225957,1.449847238840582e-06,0.0013078213346779397,0.76171875
1,7,full_dim,128,2,256,26.0,5.5963544971426675e-05,0.00586258092089092,2.7849303338759656e-05,0.00585070662627066,0.38671875
1,7,subspace_k16,16,16,256,26.0,3.8632861628383136e-05,0.004831716258953001,1.9229141021084433e-05,0.004818095813696471,0.3984375
1,7,subspace_k32,32,8,256,26.0,1.985995322886482e-05,0.0034303503656624677,9.865580922199448e-06,0.0034161114105210654,0.55078125
1,7,subspace_k48,48,5,240,26.0,1.0023322035295908e-05,0.0024287159333888065,4.984644604224602e-06,0.002422113092169822,0.70703125
1,7,subspace_k64,64,4,256,26.0,6.485591229669253e-06,0.0019640182646236265,3.19017696675131e-06,0.0019468794454712782,0.70703125
1,7,full_dim,128,4,512,26.0,2.385048925829266e-06,0.0012015622382165643,1.1886602079746898e-06,0.001200149787447464,0.859375
1,7,subspace_k16,16,32,512,26.0,0.0011992991638587166,0.02659017617922509,0.00030640669120360017,0.01928634037413612,0.0
1,7,subspace_k32,32,16,512,26.0,1.9830958002685978e-05,0.0034271126522316345,9.851188678142032e-06,0.0034125861693286366,0.5546875
1,7,subspace_k48,48,11,528,26.0,9.547749824707474e-06,0.0023646905784336066,4.7465675233892485e-06,0.002355633253527333,0.6875
1,7,subspace_k64,64,8,512,26.0,4.18251119197304e-06,0.0015615776327744385,2.0561117617441924e-06,0.0015480707139830052,0.7734375
1,7,full_dim,128,8,1024,26.0,8.140203681908125e-09,7.055172743734232e-05,4.061193129509605e-09,7.046915435504392e-05,0.984375
1,7,subspace_k16,16,64,1024,26.0,0.0017801699986166374,0.03377351566723652,0.00011360782632847797,0.011480981372455804,0.01953125
1,7,subspace_k32,32,32,1024,26.0,0.0010676204555755552,0.025356606569596374,0.0003618827074720358,0.020934018587013145,0.0
1,7,subspace_k48,48,21,1008,26.0,9.546773036452243e-06,0.0023645303866548792,4.746114351494441e-06,0.0023554769691987373,0.6875
1,7,subspace_k64,64,16,1024,26.0,4.176374345866915e-06,0.0015610111994843437,2.052534920626626e-06,0.0015470680280852797,0.7578125
2,0,full_dim,128,2,256,11.0,0.0002709857461982531,0.012433543803724932,0.00013533417336992283,0.0124204464975012,0.40625
2,0,subspace_k16,16,16,256,11.0,7.828048653652684e-05,0.006605977812847894,3.873374388011842e-05,0.006581920407938485,0.50390625
2,0,subspace_k32,32,8,256,11.0,3.067195496073554e-05,0.004203257560926897,1.49365664228595e-05,0.004159379438167341,0.640625
