layer,head,method,k,n_bits_per_dim,bits_per_vector,budget,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
36,0,oracle,64,4,256,2bit,122.3881321197652,8.619552446363047,1.9776594496837454,0.4183853566785957,0.7890625
36,0,transfer,64,4,256,2bit,355.3296142392064,14.598292851155914,5.097542726333295,0.7299570073106416,0.6318359375
36,0,full_dim,128,2,256,2bit,838.4959019526375,22.799793631238895,9.046405462032393,0.9993468986053389,0.498046875
36,0,oracle,64,8,512,4bit,75.2214909689187,6.6077128556459535,1.4183026690313811,0.33527994783105264,0.8330078125
36,0,transfer,64,8,512,4bit,308.5780685555338,13.512636028032592,4.009109064859608,0.6139785845097324,0.6962890625
36,0,full_dim,128,4,512,4bit,33.593418621629375,4.577003314299251,0.9763799891024896,0.28562913546555685,0.8603515625
36,1,oracle,64,4,256,2bit,208.03571227838964,11.316932692331957,0.9390943532244037,0.16976512652192566,0.9150390625
36,1,transfer,64,4,256,2bit,243.28216941155776,12.15129860270169,1.9742236708989571,0.30823779723466405,0.845703125
36,1,full_dim,128,2,256,2bit,1158.7430668083198,26.588424333739525,1.6992591725473427,0.23476423552537068,0.87890625
36,1,oracle,64,8,512,4bit,131.11863464502454,8.869692450293247,0.6181800665368642,0.1401168790556479,0.931640625
36,1,transfer,64,8,512,4bit,171.26892758631027,10.060316258546367,2.4929473138573237,0.36434731151167943,0.81640625
36,1,full_dim,128,4,512,4bit,45.726133632991726,5.283452359311532,0.1628799781552593,0.07382124107755714,0.9609375
36,2,oracle,64,4,256,2bit,132.34114783620552,9.116838062018385,2.2302934385658744,0.44279587518751334,0.7744140625
36,2,transfer,64,4,256,2bit,337.4757371389357,14.223887058253077,4.659045917006725,0.6681325614709962,0.66796875
36,2,full_dim,128,2,256,2bit,946.4840520218153,24.392436343213745,10.90658737156085,1.15280730823439,0.4228515625
36,2,oracle,64,8,512,4bit,71.42839771796532,6.523199462292209,2.1958723158269873,0.45261176593085717,0.7744140625
36,2,transfer,64,8,512,4bit,292.40029375614336,13.106793259616715,4.311140811810269,0.6426391314535034,0.677734375
36,2,full_dim,128,4,512,4bit,36.15864448162455,4.785912371560954,0.770390013712108,0.2575127077199595,0.87109375
36,3,oracle,64,4,256,2bit,64.79503208264113,6.341530271255271,1.8663171092034263,0.4334065658462101,0.787109375
36,3,transfer,64,4,256,2bit,214.85669310358017,11.789599784880904,1.8530804112708168,0.4457939982596822,0.7783203125
36,3,full_dim,128,2,256,2bit,586.9416851769056,19.260109010801262,7.3541083891973535,0.979902597361242,0.51171875
36,3,oracle,64,8,512,4bit,31.03661812429103,4.314050568756299,0.6448396034722355,0.2677039768336717,0.8662109375
36,3,transfer,64,8,512,4bit,185.41406865476733,11.020477115963523,1.3983206574533653,0.37210915333120576,0.818359375
36,3,full_dim,128,4,512,4bit,25.421383914879343,3.9780186683689513,0.4054115847319939,0.20090539627109744,0.9013671875
36,4,oracle,64,4,256,2bit,107.18314313078962,8.109247047300798,2.3449798227239818,0.47329884853946186,0.7626953125
36,4,transfer,64,4,256,2bit,257.86446033640897,12.65990017162457,3.053156396976318,0.5663235343602838,0.716796875
36,4,full_dim,128,2,256,2bit,764.8191864050976,21.875999885635665,10.285578740931303,1.13073688692394,0.4384765625
36,4,oracle,64,8,512,4bit,69.31140293996079,6.423286051826464,1.5955421678051076,0.41357468529421726,0.796875
36,4,transfer,64,8,512,4bit,218.67151160166526,11.617087210378973,2.73892500210055,0.5537907922864815,0.716796875
36,4,full_dim,128,4,512,4bit,29.14750361998899,4.271477612568811,0.5934353588472937,0.2571816161732256,0.8701171875
36,5,oracle,64,4,256,2bit,87.0506747357947,7.238265950084391,1.2587413289067837,0.3098793951289036,0.83984375
36,5,transfer,64,4,256,2bit,130.98304170233808,8.872278907808825,1.5016902617503605,0.35229014828211574,0.822265625
36,5,full_dim,128,2,256,2bit,1005.7031930428221,24.500065159613854,7.743222562571363,0.8626325473932853,0.568359375
36,5,oracle,64,8,512,4bit,11.079914455920402,2.605451943257363,0.2820494552426992,0.16160810262235348,0.9130859375
36,5,transfer,64,8,512,4bit,53.866950660663434,5.664804994912339,0.6178951256193659,0.21528631477250482,0.8916015625
36,5,full_dim,128,4,512,4bit,38.855130428917306,4.831574505226919,0.5447939241858825,0.21147678698511213,0.8916015625
36,6,oracle,64,4,256,2bit,127.61450603962797,8.914814838982943,2.767752783302129,0.5003608169837712,0.75390625
36,6,transfer,64,4,256,2bit,516.0967270580566,17.68418816160879,5.219652784109534,0.662255404223052,0.6669921875
36,6,full_dim,128,2,256,2bit,1045.2709951196268,25.73598283724276,7.770152182359903,0.8918631186526711,0.5537109375
36,6,oracle,64,8,512,4bit,62.072016133808646,6.12996593834063,1.1256749976290028,0.29545869704576844,0.8564453125
36,6,transfer,64,8,512,4bit,448.66488373055444,16.47740767633833,4.731844603918182,0.6618645565197371,0.666015625
36,6,full_dim,128,4,512,4bit,41.28139892150509,5.102281514569762,0.5984406182636617,0.21340457248152048,0.896484375
36,7,oracle,64,4,256,2bit,73.34281990689433,6.754421477373384,1.9249856240054513,0.4479813295685273,0.7763671875
36,7,transfer,64,4,256,2bit,196.21093447518746,10.843660124465508,3.52592853051524,0.6585409220044682,0.6708984375
36,7,full_dim,128,2,256,2bit,634.9780930006795,19.78726574912364,9.200007080825575,1.0809886400696307,0.4599609375
36,7,oracle,64,8,512,4bit,31.138756362395306,4.4436025493422076,1.0992309207198578,0.336554737416614,0.8330078125
36,7,transfer,64,8,512,4bit,159.39152733964477,9.67205958051574,2.712543422432134,0.5858781141762505,0.701171875
36,7,full_dim,128,4,512,4bit,26.10786736699114,4.014776048034825,0.5821657944859819,0.2419590431039823,0.87890625
37,0,oracle,64,4,256,2bit,137.07686686755252,9.057754225299654,2.6662927482352474,0.49348895252341796,0.755859375
37,0,transfer,64,4,256,2bit,268.28492495804574,12.109437993662421,4.3152827407457695,0.6250509638952615,0.6943359375
37,0,full_dim,128,2,256,2bit,1076.8389166775232,24.92802919603166,6.291983681366741,0.7937000148149637,0.59765625
37,0,oracle,64,8,512,4bit,59.979650731931955,6.0087147131809475,1.719781600029759,0.4049074679021814,0.7958984375
37,0,transfer,64,8,512,4bit,205.26812016373378,10.290755401676009,3.1430842995450825,0.5324971753349528,0.73046875
37,0,full_dim,128,4,512,4bit,42.4648692220549,4.956602172118149,0.44426858265108293,0.2023716777529787,0.8955078125
37,1,oracle,64,4,256,2bit,165.1002234461638,9.989969154554359,1.421350813305213,0.27294250354286226,0.869140625
37,1,transfer,64,4,256,2bit,407.60908739946376,15.124645285408196,4.148553279278435,0.5173512117345107,0.744140625
37,1,full_dim,128,2,256,2bit,1690.0313907307814,31.823651739676347,7.54091189957887,0.8075034474167407,0.5947265625
37,1,oracle,64,8,512,4bit,40.395272449112966,4.864950642715091,0.7797353442465447,0.19719922347430768,0.9033203125
37,1,transfer,64,8,512,4bit,315.472552410526,12.97585299428497,4.085910012628275,0.5085355673394407,0.748046875
37,1,full_dim,128,4,512,4bit,68.00713686329505,6.376412115362057,0.8246722616328553,0.1944473707323679,0.90234375
37,2,oracle,64,4,256,2bit,130.13422667921583,8.998584659634858,3.2929382954744573,0.6409744364725171,0.681640625
37,2,transfer,64,4,256,2bit,419.8528245511013,15.902162286424463,4.9416604451450805,0.7884982693526182,0.6044921875
37,2,full_dim,128,2,256,2bit,966.6883471621508,24.662364891802767,9.85075707313486,1.1088814495116521,0.4453125
37,2,oracle,64,8,512,4bit,69.27104522262499,6.4847913690534424,1.5811222157412783,0.45515375162049443,0.76953125
37,2,transfer,64,8,512,4bit,389.6478888256978,15.363385097084548,3.803819705331475,0.6683091282114269,0.666015625
37,2,full_dim,128,4,512,4bit,36.243715708773244,4.775736500155844,1.0698209457651133,0.35490401367487345,0.8251953125
37,3,oracle,64,4,256,2bit,93.4023045533881,7.503935923885085,1.4218331071396335,0.3072916519727018,0.849609375
37,3,transfer,64,4,256,2bit,168.0865690448685,10.051208919421802,2.2243144023626504,0.4225889367202399,0.78515625
37,3,full_dim,128,2,256,2bit,1045.859971252733,24.75981950163724,6.767861946657094,0.7727458777729382,0.6181640625
37,3,oracle,64,8,512,4bit,20.647260255975674,3.5088549849851516,0.5067134872911713,0.20055043926160843,0.8974609375
37,3,transfer,64,8,512,4bit,93.15566867494475,7.446699912680065,1.3275586274202065,0.30908166685971833,0.8486328125
37,3,full_dim,128,4,512,4bit,44.0767076909798,5.079850720229263,0.410963036621422,0.16056535689428691,0.916015625
37,4,oracle,64,4,256,2bit,186.10966632331932,10.818199604371625,2.5786815006878294,0.48893842049207503,0.7568359375
37,4,transfer,64,4,256,2bit,396.8139829648944,15.72415907928406,3.5740932470421294,0.6077862883472581,0.6923828125
37,4,full_dim,128,2,256,2bit,1107.8161057660134,26.45097311778938,8.026472632726113,0.8273713490242791,0.5849609375
37,4,oracle,64,8,512,4bit,122.9402133474415,8.849258430598052,1.5776648086148573,0.3682350158312038,0.8154296875
37,4,transfer,64,8,512,4bit,330.0160454244241,14.249270064912956,3.0068472888831757,0.5195204515838224,0.73828125
37,4,full_dim,128,4,512,4bit,42.0840798616878,5.179069015789233,0.48229498589370373,0.20712575677084558,0.8955078125
37,5,oracle,64,4,256,2bit,136.97953107994144,9.151192980729544,0.9241364447990987,0.1906135492043185,0.9052734375
37,5,transfer,64,4,256,2bit,280.53603146568577,12.777600033304633,2.3416057244691277,0.3329285741535459,0.8310546875
37,5,full_dim,128,2,256,2bit,1527.2242800590498,30.282881766384786,6.768446451965888,0.7371088725722774,0.630859375
37,5,oracle,64,8,512,4bit,36.13894756508388,4.650851243986567,0.3543602318909481,0.11311516826805337,0.9443359375
37,5,transfer,64,8,512,4bit,183.4048243360623,10.062545878410024,1.573566476225176,0.2569424220607681,0.8671875
37,5,full_dim,128,4,512,4bit,62.92442790639765,6.186918875466972,0.4412119645289215,0.12539851021637982,0.9365234375
37,6,oracle,64,4,256,2bit,146.8962108758649,9.542541191389194,3.2087500324925307,0.6087243568998855,0.6904296875
37,6,transfer,64,4,256,2bit,343.8779740929391,14.354747693018307,4.652936456493229,0.7395688330132677,0.625
37,6,full_dim,128,2,256,2bit,745.8517604302928,21.615813661738095,9.53971358315329,1.0757426218649617,0.4638671875
37,6,oracle,64,8,512,4bit,102.40300860820315,7.942840306751542,2.4389218850701795,0.5173898389819294,0.7421875
37,6,transfer,64,8,512,4bit,307.51442988319656,13.477263047173277,4.938373955495828,0.7450412153725213,0.6279296875
37,6,full_dim,128,4,512,4bit,28.84840055649078,4.2476543736267,0.7161060855114025,0.2602157108017384,0.875
37,7,oracle,64,4,256,2bit,223.57551253832258,11.638926058236214,3.239905641745529,0.5078472750828307,0.7470703125
37,7,transfer,64,4,256,2bit,345.4940683851523,14.378501069271048,3.6325506677837773,0.5233569488928592,0.7431640625
37,7,full_dim,128,2,256,2bit,1331.3682833424798,28.801282415819585,4.9964025616028245,0.6264657630489074,0.685546875
37,7,oracle,64,8,512,4bit,164.98942795455167,9.950299172041621,5.0143223994246835,0.6520219886549312,0.6767578125
37,7,transfer,64,8,512,4bit,291.1567583512294,13.068793679262797,3.594447230223854,0.5134969868790813,0.7470703125
37,7,full_dim,128,4,512,4bit,47.32711500137927,5.398811702579874,0.3282710131122756,0.11500004268493515,0.947265625
38,0,oracle,64,4,256,2bit,323.7096223491859,14.190664233180595,2.675834358322283,0.41955324806370264,0.7890625
38,0,transfer,64,4,256,2bit,518.7938308833952,17.422686912355758,4.169992068496721,0.5331853453786217,0.728515625
38,0,full_dim,128,2,256,2bit,1925.528042071937,34.55183361390539,6.325294723831189,0.6922363997607334,0.650390625
38,0,oracle,64,8,512,4bit,217.25795484863687,11.508620805786226,2.021306082085571,0.3227743640923064,0.83984375
38,0,transfer,64,8,512,4bit,421.87139367842934,15.486290356240541,3.4932620887181787,0.45605410548817826,0.771484375
38,0,full_dim,128,4,512,4bit,74.66104573066981,6.765644139218091,0.4827641333459791,0.15773418315649065,0.9208984375
38,1,oracle,64,4,256,2bit,196.09931051576228,10.975937555487386,2.6456755433008556,0.42906328026354,0.78125
38,1,transfer,64,4,256,2bit,440.7387575386292,15.941662524562188,4.70506700692264,0.6197831764786721,0.6875
38,1,full_dim,128,2,256,2bit,1702.163990567437,31.865825558242044,7.873080633881754,0.8696520712734881,0.5634765625
38,1,oracle,64,8,512,4bit,92.0913761562053,7.54338633133706,1.7679930645649082,0.3469728432788596,0.8232421875
38,1,transfer,64,8,512,4bit,344.7606804693872,13.936311097653249,3.971919000185467,0.572178425005225,0.7138671875
38,1,full_dim,128,4,512,4bit,67.03873203405666,6.33358398996482,0.8546703738065964,0.2413636632460814,0.875
38,2,oracle,64,4,256,2bit,79.92940537444991,7.022083098201818,2.875282529924581,0.5923375746703767,0.6982421875
38,2,transfer,64,4,256,2bit,254.074674401345,12.291493810988552,4.793609796308614,0.8376553063043527,0.578125
38,2,full_dim,128,2,256,2bit,513.7373852506901,17.725116876149038,8.074670544974705,0.9828166552117108,0.509765625
38,2,oracle,64,8,512,4bit,47.80970857684035,5.350831732396651,2.3548681354435113,0.5336417099807533,0.7353515625
38,2,transfer,64,8,512,4bit,230.8091320689854,11.672831777295418,4.118138748464638,0.7354286691895316,0.63671875
38,2,full_dim,128,4,512,4bit,20.93675291789969,3.575069443604155,0.4823359517147938,0.27495993635618765,0.861328125
38,3,oracle,64,4,256,2bit,263.1005573230477,12.763084257873379,2.890067447318664,0.47149707798309537,0.7666015625
38,3,transfer,64,4,256,2bit,765.1087247360842,21.048849584336892,4.751958945022841,0.624110652594481,0.6943359375
38,3,full_dim,128,2,256,2bit,1871.1348827267839,34.276718664564015,10.788774192411367,1.1069991778672716,0.447265625
38,3,oracle,64,8,512,4bit,154.3452329296485,9.640139579734392,1.7580766544036202,0.3443095913587274,0.83203125
38,3,transfer,64,8,512,4bit,652.3614096621534,19.13330490794406,4.2145560232862875,0.5831390424571049,0.70703125
38,3,full_dim,128,4,512,4bit,74.36847258815861,6.819881011555536,0.9713982246847876,0.27326707827266183,0.8564453125
38,4,oracle,64,4,256,2bit,237.7749693453815,12.174551019841465,2.5280477749424355,0.39620348253598403,0.8017578125
38,4,transfer,64,4,256,2bit,641.2865729162186,20.043688820922696,3.510484924975796,0.496150441765209,0.7529296875
38,4,full_dim,128,2,256,2bit,2267.6237099868194,37.712143486757384,8.487810585873628,0.8539518677631912,0.572265625
38,4,oracle,64,8,512,4bit,95.02987213206555,7.620191088685367,1.0228875072263128,0.2462348437004503,0.880859375
38,4,transfer,64,8,512,4bit,493.21195618641843,17.537877889969106,2.336484449929422,0.39048550169133656,0.8056640625
38,4,full_dim,128,4,512,4bit,91.78002176392289,7.5620880108849455,1.0332563349072332,0.23003270090182876,0.884765625
38,5,oracle,64,4,256,2bit,142.92742855995394,9.436673619406246,2.262881593307233,0.4374734995217371,0.77734375
38,5,transfer,64,4,256,2bit,399.4625138290463,15.713879774337492,4.276557751115812,0.6325104553566958,0.681640625
38,5,full_dim,128,2,256,2bit,1102.5211505921197,26.237800103529594,9.29784185136322,1.0059210756104249,0.49609375
38,5,oracle,64,8,512,4bit,76.01744795238355,6.7890843079555125,1.5284547786877034,0.348813147713389,0.826171875
38,5,transfer,64,8,512,4bit,342.0923285324563,14.52480191419755,3.3533504709542994,0.5605644453863011,0.71484375
38,5,full_dim,128,4,512,4bit,43.553306384991004,5.24299803385713,0.8687841972596779,0.27584654483290394,0.859375
38,6,oracle,64,4,256,2bit,136.7805919207952,9.169689436843658,0.6085907092368684,0.1728427303866751,0.9140625
38,6,transfer,64,4,256,2bit,444.4299581253917,17.06018599373843,1.482879632589059,0.26104551386833685,0.8701171875
38,6,full_dim,128,2,256,2bit,1357.9193720805147,28.785653523561336,8.59113163213182,0.8603066110984618,0.5712890625
38,6,oracle,64,8,512,4bit,32.32286226324115,4.4123351054717785,0.2446079984980787,0.10070642182821976,0.947265625
38,6,transfer,64,8,512,4bit,361.68515505496543,15.457731470030538,0.9271798383214496,0.21639411815758175,0.888671875
38,6,full_dim,128,4,512,4bit,54.156938611471176,5.769893055432767,0.4270675332788678,0.14184222922709921,0.923828125
38,7,oracle,64,4,256,2bit,106.66268020704328,8.015075915599393,0.7359897273592451,0.18653127579991385,0.90234375
38,7,transfer,64,4,256,2bit,205.6043360286416,11.183348325809833,1.0619212097336854,0.22455493408243316,0.88671875
38,7,full_dim,128,2,256,2bit,1251.9921477295936,27.36535372698163,4.901584293545692,0.5642299850746492,0.7119140625
38,7,oracle,64,8,512,4bit,11.198913097519412,2.620181070760002,0.11855612899309877,0.07433157141778168,0.962890625
38,7,transfer,64,8,512,4bit,109.49037661842553,8.278417589287324,0.5513814643027066,0.16096608623029693,0.9150390625
38,7,full_dim,128,4,512,4bit,52.51347338535078,5.593819595982868,0.4331388565056181,0.13708205867250076,0.93359375
39,0,oracle,64,4,256,2bit,42.96146560373863,5.189740875584022,1.707351862667133,0.6078409999127351,0.6953125
39,0,transfer,64,4,256,2bit,124.0247560635878,8.798909343990047,4.2294516859983435,0.8002672105619129,0.5986328125
39,0,full_dim,128,2,256,2bit,296.6796682839788,13.672427253575929,8.508205815768228,1.1700879382973937,0.416015625
39,0,oracle,64,8,512,4bit,28.820159325458597,4.21668725455696,1.2825618831512924,0.5141201703953842,0.732421875
39,0,transfer,64,8,512,4bit,109.48266422849508,8.239118624624577,3.596136920904301,0.7411188395197571,0.6298828125
39,0,full_dim,128,4,512,4bit,11.65147433574317,2.713534223286477,0.37339925986266165,0.27480189092702556,0.86328125
39,1,oracle,64,4,256,2bit,103.38777843820661,8.050687889861916,2.2172921163989443,0.5530523425807657,0.7177734375
39,1,transfer,64,4,256,2bit,177.28186261316932,10.358452434361933,4.290915906314035,0.8181808895928018,0.5859375
39,1,full_dim,128,2,256,2bit,507.3441704152368,17.813752159060837,10.893401446509845,1.2432045483511196,0.376953125
39,1,oracle,64,8,512,4bit,80.39557485993355,7.09762225138901,1.2437178340084,0.44550125433486554,0.7763671875
39,1,transfer,64,8,512,4bit,152.7466325560468,9.546594019742214,3.5772203866445746,0.7541111113064262,0.615234375
