layer,head,kv_type,method,k,n_bits,bits_per_vector,eff_rank_V_90,eff_rank_K_90,V_mse_logits,V_mae_logits,V_kl_divergence,V_l1_attention,V_top1_agreement
19,5,V,subspace_k16,16,32,512,55.0,26.0,6.325198708520588,1.975368423116217,1.7082187588052142,1.2597970274318961,0.0
19,5,V,subspace_k32,32,16,512,55.0,26.0,0.3246461926263502,0.4490098930128912,0.1571632265235067,0.43979689069681027,0.37890625
19,5,V,subspace_k48,48,11,528,55.0,26.0,0.2426363980058601,0.38755601828734054,0.11517905864274458,0.3760258791818354,0.46484375
19,5,V,subspace_k64,64,8,512,55.0,26.0,0.17610609480617723,0.33045403799729267,0.08485732865258885,0.32184141778076036,0.4921875
19,5,V,full_dim,128,8,1024,55.0,26.0,5.666900051345046e-05,0.005944344232470778,2.765900551537061e-05,0.005880856179929461,0.984375
19,5,V,subspace_k16,16,64,1024,55.0,26.0,7.4911667871141265,2.185728224121312,0.7053070966027865,0.8661820370831488,0.0
19,5,V,subspace_k32,32,32,1024,55.0,26.0,6.188717988635578,1.9448224688803972,1.8483044262850599,1.2883970134505558,0.0
19,5,V,subspace_k48,48,21,1008,55.0,26.0,0.24264985924029628,0.38756436065079075,0.11518368794664496,0.3760296266213982,0.46484375
19,5,V,subspace_k64,64,16,1024,55.0,26.0,0.17619820862159585,0.33054920430888124,0.08490205217262972,0.32194137010837487,0.48828125
19,6,V,full_dim,128,2,256,65.0,32.0,0.08604203549158393,0.23257898454274206,0.0428458645828559,0.23129996689434057,0.375
19,6,V,subspace_k16,16,16,256,65.0,32.0,0.14024112223847063,0.29614516409340974,0.06916625929931977,0.2929718462203934,0.21875
19,6,V,subspace_k32,32,8,256,65.0,32.0,0.09506822800140728,0.24383469332119814,0.04715433694440519,0.2421435722990176,0.265625
19,6,V,subspace_k48,48,5,240,65.0,32.0,0.07303024315895801,0.2130392678128732,0.03631296952969519,0.2115738930995199,0.35546875
19,6,V,subspace_k64,64,4,256,65.0,32.0,0.0551911096966304,0.18559752753071396,0.027351947721605478,0.18425814792128958,0.43359375
19,6,V,full_dim,128,4,512,65.0,32.0,0.0034759042318606923,0.04672373458538001,0.0017335739132785812,0.04668879966529492,0.77734375
19,6,V,subspace_k16,16,32,512,65.0,32.0,1.1145053711732873,0.8302655720775071,0.3323961308723557,0.6229992184413942,0.0
19,6,V,subspace_k32,32,16,512,65.0,32.0,0.09507612997093773,0.24384924847282102,0.04715930531705005,0.24215402294804644,0.265625
19,6,V,subspace_k48,48,11,528,65.0,32.0,0.07232191466742516,0.21187231484090963,0.035967660958388964,0.2104381943714847,0.37890625
19,6,V,subspace_k64,64,8,512,65.0,32.0,0.052201630622283,0.1801571125015562,0.02588426794020273,0.1789153269700975,0.44140625
19,6,V,full_dim,128,8,1024,65.0,32.0,1.2206286311877875e-05,0.002766896348999906,6.025460325336162e-06,0.0027466153993783975,0.98828125
19,6,V,subspace_k16,16,64,1024,65.0,32.0,1.301938320218147,0.8949561368858114,0.15589705129901205,0.4312417735972677,0.00390625
19,6,V,subspace_k32,32,32,1024,65.0,32.0,1.7572156332047377,1.050407539465117,0.40523043657687263,0.6844640101449351,0.0
19,6,V,subspace_k48,48,21,1008,65.0,32.0,0.07232266011291688,0.21187346868082504,0.03596786727047037,0.21043911977834515,0.37890625
19,6,V,subspace_k64,64,16,1024,65.0,32.0,0.05220468331341137,0.18016984635277858,0.025883472348933522,0.17891569483854317,0.4453125
19,7,V,full_dim,128,2,256,48.0,30.0,0.3208391593908686,0.4463561132586844,0.15978374918742339,0.43756019771001886,0.4140625
19,7,V,subspace_k16,16,16,256,48.0,30.0,0.3520420152653704,0.46641987203262614,0.17223649528758347,0.4559028661521339,0.30078125
19,7,V,subspace_k32,32,8,256,48.0,30.0,0.24245354031664024,0.38604962975898116,0.11636043235947714,0.3766411424233968,0.3984375
19,7,V,subspace_k48,48,5,240,48.0,30.0,0.16459213053411573,0.31771666468578375,0.0794388465233,0.31115185152306923,0.47265625
19,7,V,subspace_k64,64,4,256,48.0,30.0,0.11724879707184398,0.2681710487637984,0.05592344939288781,0.2618085044807622,0.53125
19,7,V,full_dim,128,4,512,48.0,30.0,0.012838546098406112,0.08911481317362056,0.0064691177092145325,0.08911631147441978,0.8359375
19,7,V,subspace_k16,16,32,512,48.0,30.0,4.744776708000749,1.7216084018349258,1.282686811816785,1.1341398345422107,0.0
19,7,V,subspace_k32,32,16,512,48.0,30.0,0.24227428324809896,0.3859056336018831,0.11627091200117654,0.3764888999847306,0.3984375
19,7,V,subspace_k48,48,11,528,48.0,30.0,0.16216384969313885,0.3152213125278765,0.07827350384210012,0.3084744426598659,0.484375
19,7,V,subspace_k64,64,8,512,48.0,30.0,0.10568844557737832,0.2543129464827988,0.05063961430007867,0.2487401518871062,0.5546875
19,7,V,full_dim,128,8,1024,48.0,30.0,4.335747799562901e-05,0.005176693906478437,2.1257377190391493e-05,0.005141770551242276,0.98046875
19,7,V,subspace_k16,16,64,1024,48.0,30.0,5.527435139147877,1.8873164931192816,0.5165108992308393,0.761290974442104,0.0
19,7,V,subspace_k32,32,32,1024,48.0,30.0,6.030971205075804,1.911845687669253,1.4150217792525854,1.1815238226835514,0.0
19,7,V,subspace_k48,48,21,1008,48.0,30.0,0.16217920829581575,0.31523694582037676,0.07828087600137942,0.30848900143789937,0.484375
19,7,V,subspace_k64,64,16,1024,48.0,30.0,0.10559526222647811,0.25425788435703145,0.05059639136112358,0.24865026132231294,0.546875
20,0,V,full_dim,128,2,256,61.0,25.0,1.6731086802602724,1.004809652967131,0.6908597507097247,0.8452376057473335,0.39453125
20,0,V,subspace_k16,16,16,256,61.0,25.0,2.1086716068684144,1.1224177820981467,0.8006861074940025,0.9255942503793491,0.3125
20,0,V,subspace_k32,32,8,256,61.0,25.0,1.5604300071104225,0.9720878346287168,0.6062846250562355,0.8271624787156258,0.3359375
20,0,V,subspace_k48,48,5,240,61.0,25.0,1.1965273415723403,0.8509203368863234,0.461649044933025,0.7214386110263232,0.37109375
20,0,V,subspace_k64,64,4,256,61.0,25.0,0.9666945975688017,0.7650613718913526,0.35692826200526495,0.6350407199822052,0.4765625
20,0,V,full_dim,128,4,512,61.0,25.0,0.06712533010019661,0.20078790272028316,0.02754861527286441,0.18097115526469418,0.8046875
20,0,V,subspace_k16,16,32,512,61.0,25.0,23.858608491635202,3.80173558858412,5.259341017380994,1.755788295598224,0.0
20,0,V,subspace_k32,32,16,512,61.0,25.0,1.5600812966752935,0.9719672073241611,0.6062371605364134,0.8272063855616625,0.33203125
20,0,V,subspace_k48,48,11,528,61.0,25.0,1.1828252757975946,0.845663520931691,0.4535392104614626,0.7123121900492826,0.3984375
20,0,V,subspace_k64,64,8,512,61.0,25.0,0.9004757825726474,0.7370720405590294,0.33156077598326344,0.6143288961818221,0.45703125
20,0,V,full_dim,128,8,1024,61.0,25.0,0.0002190332803352184,0.011537854424495902,8.852845205455052e-05,0.010141332809025749,0.99609375
20,0,V,subspace_k16,16,64,1024,61.0,25.0,21.85666673048111,3.704833424623731,2.0685376710610197,1.402593850047422,0.0
20,0,V,subspace_k32,32,32,1024,61.0,25.0,26.882437607926565,4.017228200644736,5.395010711853491,1.7857084236597114,0.0
20,0,V,subspace_k48,48,21,1008,61.0,25.0,1.1827660457913318,0.8456471541905533,0.45356521557210183,0.7123208522692723,0.40234375
20,0,V,subspace_k64,64,16,1024,61.0,25.0,0.9010447194222359,0.7371960329103544,0.33140593972612725,0.6141091334076867,0.4609375
20,1,V,full_dim,128,2,256,60.0,27.0,0.4489717667068296,0.5316754430198701,0.2156458567477279,0.5101385442647215,0.359375
20,1,V,subspace_k16,16,16,256,60.0,27.0,0.6212769093956481,0.6240888318666586,0.2988079230369648,0.5979104901909333,0.2578125
20,1,V,subspace_k32,32,8,256,60.0,27.0,0.3954443712567361,0.49708645637380866,0.1951703321428429,0.4846940518932086,0.37109375
20,1,V,subspace_k48,48,5,240,60.0,27.0,0.2974782214418207,0.4307227410097053,0.1468097138082326,0.4227467454316407,0.4453125
20,1,V,subspace_k64,64,4,256,60.0,27.0,0.23528424212866117,0.3834666259479317,0.11731028192646784,0.37943158019112483,0.45703125
20,1,V,full_dim,128,4,512,60.0,27.0,0.017323566260340706,0.10429425077029494,0.008520569431041323,0.10330623633787661,0.80859375
20,1,V,subspace_k16,16,32,512,60.0,27.0,5.5411569740938695,1.8423417275276943,1.625161530545498,1.2479357303505092,0.0
20,1,V,subspace_k32,32,16,512,60.0,27.0,0.39546027147345214,0.49710189586833814,0.19517667264682292,0.48468250145249503,0.37109375
20,1,V,subspace_k48,48,11,528,60.0,27.0,0.2933686438042878,0.4277890215293464,0.14482415738708118,0.41979231942331696,0.44921875
20,1,V,subspace_k64,64,8,512,60.0,27.0,0.22043503428273176,0.3711969582851682,0.10981550328867179,0.3665258133745102,0.48046875
20,1,V,full_dim,128,8,1024,60.0,27.0,6.215257903223695e-05,0.006247996267576438,3.074628196932847e-05,0.006198018295835989,0.98828125
20,1,V,subspace_k16,16,64,1024,60.0,27.0,7.299154145524369,2.1327449564778567,0.7037383001637582,0.8851072377931937,0.0078125
20,1,V,subspace_k32,32,32,1024,60.0,27.0,7.388812849023848,2.138325165649493,1.9305900617902645,1.3391976796588447,0.0
20,1,V,subspace_k48,48,21,1008,60.0,27.0,0.29337022727594375,0.42778848724394214,0.14483025286489953,0.4198013631522773,0.4453125
20,1,V,subspace_k64,64,16,1024,60.0,27.0,0.22040949338507607,0.37118966788234786,0.10981042780126546,0.3664820226378272,0.48046875
20,2,V,full_dim,128,2,256,62.0,28.0,0.35257801624189783,0.4687683193372534,0.17495756078571711,0.45918723528205607,0.34375
20,2,V,subspace_k16,16,16,256,62.0,28.0,0.5380587187797494,0.5769898090138605,0.2588945856360978,0.5550914151574198,0.234375
20,2,V,subspace_k32,32,8,256,62.0,28.0,0.37987121171909033,0.48555893772403047,0.18378877698895243,0.47026150134067823,0.32421875
20,2,V,subspace_k48,48,5,240,62.0,28.0,0.2716151705138293,0.4116020510217555,0.13432823608811684,0.40350581463919377,0.40625
20,2,V,subspace_k64,64,4,256,62.0,28.0,0.211380289337912,0.36324741021560825,0.10470022434337961,0.35755545616437967,0.44140625
20,2,V,full_dim,128,4,512,62.0,28.0,0.01460286419259749,0.09531687577200723,0.007238263825389661,0.0950755870001247,0.87109375
20,2,V,subspace_k16,16,32,512,62.0,28.0,8.653060891650103,2.2981400968018595,1.4542536433698494,1.1918767128093357,0.0
20,2,V,subspace_k32,32,16,512,62.0,28.0,0.3798987346685209,0.48557371058399285,0.1837714028761242,0.47024233432626666,0.32421875
20,2,V,subspace_k48,48,11,528,62.0,28.0,0.26864545514898397,0.4091453418884346,0.13301680494897822,0.40165488613681,0.40625
20,2,V,subspace_k64,64,8,512,62.0,28.0,0.19890033557506817,0.3521124613152232,0.09807379836867246,0.34611746722846104,0.484375
20,2,V,full_dim,128,8,1024,62.0,28.0,5.022496732289118e-05,0.005591297784346583,2.427749340305049e-05,0.00549345835460144,1.0
20,2,V,subspace_k16,16,64,1024,62.0,28.0,13.158354810408753,2.8614339791798757,0.6061740893864709,0.8240878420276936,0.0
20,2,V,subspace_k32,32,32,1024,62.0,28.0,6.346324206361573,1.9758679887519832,1.5958968765296186,1.2325175084749835,0.0
20,2,V,subspace_k48,48,21,1008,62.0,28.0,0.26865347292233466,0.40915108564320407,0.1330149990686205,0.40165725400738816,0.40625
20,2,V,subspace_k64,64,16,1024,62.0,28.0,0.1987295373918716,0.3519998350207114,0.09806108148649494,0.34609166375752065,0.48828125
20,3,V,full_dim,128,2,256,55.0,33.0,1.1128669077241469,0.8366942322601532,0.5153793118142986,0.7606406080901058,0.328125
20,3,V,subspace_k16,16,16,256,55.0,33.0,1.5385972043715235,0.9808423745478925,0.6931390322117458,0.8907386487371944,0.2421875
20,3,V,subspace_k32,32,8,256,55.0,33.0,0.9618965812024339,0.7758279440296252,0.43276700826289677,0.7105323781243051,0.390625
20,3,V,subspace_k48,48,5,240,55.0,33.0,0.6835726878263797,0.652810697753806,0.3050017448357785,0.5998003891290397,0.484375
20,3,V,subspace_k64,64,4,256,55.0,33.0,0.5230268951062294,0.5729054938795313,0.2343562640915955,0.5263442308698233,0.55078125
20,3,V,full_dim,128,4,512,55.0,33.0,0.0457103286607326,0.16950052721755562,0.020814113582966167,0.15928309056500142,0.83984375
20,3,V,subspace_k16,16,32,512,55.0,33.0,22.60148151206171,3.720756854699628,4.282777184389856,1.6969826458249493,0.0
20,3,V,subspace_k32,32,16,512,55.0,33.0,0.9617976284755456,0.7757901909963661,0.4326811668076842,0.7104598027484739,0.38671875
20,3,V,subspace_k48,48,11,528,55.0,33.0,0.6738959295489424,0.6478627994852506,0.30119883853917157,0.5952186862232168,0.515625
20,3,V,subspace_k64,64,8,512,55.0,33.0,0.48098149513087873,0.5488696888641851,0.21521766949863785,0.5075881922978033,0.5859375
20,3,V,full_dim,128,8,1024,55.0,33.0,0.00015869053646155523,0.00999823453543391,7.485664972531714e-05,0.00960861607613131,0.98046875
20,3,V,subspace_k16,16,64,1024,55.0,33.0,31.397983883166265,4.423958885797568,1.7172663139032969,1.3068600159639647,0.0
20,3,V,subspace_k32,32,32,1024,55.0,33.0,27.35595278743145,4.087917710706337,4.688032345050109,1.7462053219961848,0.0
20,3,V,subspace_k48,48,21,1008,55.0,33.0,0.6738975003734851,0.647860972235651,0.3012093680553583,0.5952439337282773,0.515625
20,3,V,subspace_k64,64,16,1024,55.0,33.0,0.48085580955316337,0.5488462977569861,0.2150964720735622,0.50744707547988,0.5859375
20,4,V,full_dim,128,2,256,62.0,27.0,0.6525922603438024,0.6378544855998949,0.318483463327374,0.6105685816780408,0.390625
20,4,V,subspace_k16,16,16,256,62.0,27.0,0.9404231149615224,0.7646745191961439,0.4503661474489879,0.7225172909342722,0.1875
20,4,V,subspace_k32,32,8,256,62.0,27.0,0.6423371975215384,0.6326245070734697,0.31155782984046476,0.6050794110047784,0.3125
20,4,V,subspace_k48,48,5,240,62.0,27.0,0.5046474230497202,0.5597326124180504,0.2435461202076606,0.537145630031512,0.32421875
20,4,V,subspace_k64,64,4,256,62.0,27.0,0.40137224204115396,0.4983815825811412,0.19413798638482216,0.47990319057458747,0.40625
20,4,V,full_dim,128,4,512,62.0,27.0,0.026777872758572907,0.1293889410811143,0.013041876843030218,0.12784355528944522,0.828125
20,4,V,subspace_k16,16,32,512,62.0,27.0,10.437961076496048,2.5514400313118197,2.2225565755130656,1.414012389608674,0.0
20,4,V,subspace_k32,32,16,512,62.0,27.0,0.6423312047559308,0.6326087508561797,0.3115440111670821,0.6049965068674326,0.30859375
20,4,V,subspace_k48,48,11,528,62.0,27.0,0.5015693258604779,0.5577424664033099,0.2420174987579694,0.5355688928002099,0.328125
20,4,V,subspace_k64,64,8,512,62.0,27.0,0.37895006441625967,0.48418847228363426,0.1841368253321034,0.46804876507689264,0.421875
20,4,V,full_dim,128,8,1024,62.0,27.0,9.510864210504318e-05,0.007720016820313896,4.611692594530452e-05,0.007591272995145967,0.98828125
20,4,V,subspace_k16,16,64,1024,62.0,27.0,15.105625552165575,3.0763300474194573,0.9901126695230031,1.0384612452493378,0.01171875
20,4,V,subspace_k32,32,32,1024,62.0,27.0,11.37383727861059,2.669475423484836,2.6058826083603934,1.4853837175460365,0.0
20,4,V,subspace_k48,48,21,1008,62.0,27.0,0.501551208409552,0.5577268996550457,0.2420202958341729,0.5355675627361914,0.328125
20,4,V,subspace_k64,64,16,1024,62.0,27.0,0.3790069271914037,0.48418993975377045,0.18420606840681433,0.4681419635035817,0.42578125
20,5,V,full_dim,128,2,256,74.0,31.0,0.11996623050703524,0.27460516900787374,0.059426383008547815,0.2718244044834366,0.34375
20,5,V,subspace_k16,16,16,256,74.0,31.0,0.20456624991109815,0.3577376615882356,0.10093811978700831,0.3528075670208049,0.1640625
20,5,V,subspace_k32,32,8,256,74.0,31.0,0.15036701162439914,0.30627729236081747,0.07397794566384627,0.30269660442905755,0.25
20,5,V,subspace_k48,48,5,240,74.0,31.0,0.11459200663335625,0.26740888102138044,0.056400239408835116,0.26452174179937643,0.3359375
20,5,V,subspace_k64,64,4,256,74.0,31.0,0.08991490608335251,0.23687911673102754,0.04418638598207508,0.2341353019326838,0.33203125
20,5,V,full_dim,128,4,512,74.0,31.0,0.004787483819117579,0.054772461903723334,0.0023932791823340605,0.054749089512414334,0.80078125
20,5,V,subspace_k16,16,32,512,74.0,31.0,1.6025395270749851,1.000766798614677,0.4163948090512844,0.6992210838630077,0.0
20,5,V,subspace_k32,32,16,512,74.0,31.0,0.15036767769670198,0.3062949910391365,0.07397962221803543,0.30271637805800844,0.24609375
20,5,V,subspace_k48,48,11,528,74.0,31.0,0.11387490734745342,0.2666406583091474,0.05601573598269874,0.2637112473513496,0.33984375
20,5,V,subspace_k64,64,8,512,74.0,31.0,0.08639120097779042,0.2323499495465368,0.04251045696877952,0.22978757159407232,0.33984375
20,5,V,full_dim,128,8,1024,74.0,31.0,1.6407109914687043e-05,0.003211550474757169,8.087631176650217e-06,0.0031904315493466204,0.9765625
20,5,V,subspace_k16,16,64,1024,74.0,31.0,2.006165775660377,1.133701963454385,0.19661309591206905,0.48853382428971015,0.0
20,5,V,subspace_k32,32,32,1024,74.0,31.0,1.5803167091495562,0.9945073557103274,0.4683496309274663,0.7379534733090789,0.0
20,5,V,subspace_k48,48,21,1008,74.0,31.0,0.11387421635811494,0.26663803514219336,0.05601506547018145,0.2637088475714781,0.33984375
20,5,V,subspace_k64,64,16,1024,74.0,31.0,0.08639124105343378,0.2323498869478727,0.04251072100339111,0.22978917960022238,0.34765625
20,6,V,full_dim,128,2,256,47.0,33.0,0.7324927475765471,0.6720088767795123,0.3601637965471128,0.6443614973734257,0.38671875
20,6,V,subspace_k16,16,16,256,47.0,33.0,0.6645318581840622,0.6412650276410301,0.3054182855254709,0.5994358437325904,0.3984375
20,6,V,subspace_k32,32,8,256,47.0,33.0,0.48124268822093097,0.5437759016173745,0.22241653946630585,0.5151953016101165,0.453125
20,6,V,subspace_k48,48,5,240,47.0,33.0,0.3727965386040025,0.4777274932106998,0.17410897073551815,0.45309818381460176,0.515625
20,6,V,subspace_k64,64,4,256,47.0,33.0,0.2982493191774236,0.4269674610568871,0.13847142858294406,0.4048561234934444,0.54296875
20,6,V,full_dim,128,4,512,47.0,33.0,0.03054224494080568,0.1375050030117131,0.014077091226846562,0.13110572816833194,0.84765625
20,6,V,subspace_k16,16,32,512,47.0,33.0,14.437789348429863,2.950793511231457,3.4914452770049196,1.5972026885237958,0.0
20,6,V,subspace_k32,32,16,512,47.0,33.0,0.48098737996206486,0.5436485636791654,0.2222213173578666,0.5149257169873251,0.453125
20,6,V,subspace_k48,48,11,528,47.0,33.0,0.365980111923483,0.47301768181759873,0.17160029425240078,0.4487720084500752,0.53515625
20,6,V,subspace_k64,64,8,512,47.0,33.0,0.2686652753923682,0.4047181933621239,0.12729552614530412,0.38765509031265033,0.5546875
20,6,V,full_dim,128,8,1024,47.0,33.0,0.00010288629698797138,0.007987594993157878,4.7711747954510506e-05,0.007698882853209663,0.98828125
20,6,V,subspace_k16,16,64,1024,47.0,33.0,19.141239894999302,3.5001821697678936,1.2689219710013635,1.1365894408233717,0.0
20,6,V,subspace_k32,32,32,1024,47.0,33.0,14.147019646803447,2.9635216325198455,3.756918162555032,1.6376239083598751,0.0
20,6,V,subspace_k48,48,21,1008,47.0,33.0,0.3660283526118432,0.4730516689725696,0.17161611839247307,0.44879952755346125,0.53515625
20,6,V,subspace_k64,64,16,1024,47.0,33.0,0.26852360650616164,0.404615781164908,0.12712459805610038,0.38741083591241876,0.5546875
20,7,V,full_dim,128,2,256,63.0,28.0,0.21291527507609903,0.36443793551231685,0.10389015904378482,0.3563800173053771,0.4296875
20,7,V,subspace_k16,16,16,256,63.0,28.0,0.2979406695955616,0.43064744836831576,0.14748743998812308,0.4239838404104758,0.1875
20,7,V,subspace_k32,32,8,256,63.0,28.0,0.21494556952733593,0.36549623383526475,0.10578334128067776,0.35899893065256894,0.25
20,7,V,subspace_k48,48,5,240,63.0,28.0,0.1619134492946451,0.3172821680136983,0.08110067291561912,0.3152339414293096,0.3125
20,7,V,subspace_k64,64,4,256,63.0,28.0,0.12420060606556643,0.2782476861146763,0.06168981887699166,0.2758654741795528,0.390625
20,7,V,full_dim,128,4,512,63.0,28.0,0.008698139521425674,0.07360324069893176,0.0043451680749466235,0.07347669627189016,0.8515625
